Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000351.28704,SP1000351.26.28704,SY1000351.2026.28704,iPad1(1000351),351,01.06.26 18:13,Prod,A1000351.6988,Tisch 5,118,S1000351.28704,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000351.28705,SP1000351.26.28705,SY1000351.2026.28705,iPad1(1000351),351,01.06.26 18:13,Prod,A1000351.6988,Tisch 5,118,S1000351.28705,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000351.28706,SP1000351.26.28706,SY1000351.2026.28706,iPad1(1000351),351,01.06.26 18:13,Prod,A1000351.6988,Tisch 5,118,S1000351.28706,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000351.28707,SP1000351.26.28707,SY1000351.2026.28707,iPad1(1000351),351,01.06.26 11:44,Prod,A1000351.6989,Tisch 2,107,S1000351.28707,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000351.28708,SP1000351.26.28708,SY1000351.2026.28708,iPad1(1000351),351,01.06.26 11:44,Prod,A1000351.6989,Tisch 2,107,S1000351.28708,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000351.28709,SP1000351.26.28709,SY1000351.2026.28709,iPad1(1000351),351,01.06.26 11:44,Prod,A1000351.6989,Tisch 2,107,S1000351.28709,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000351.28710,SP1000351.26.28710,SY1000351.2026.28710,iPad1(1000351),351,01.06.26 19:38,Prod,A1000351.6990,Tisch 21,118,S1000351.28710,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000351.28711,SP1000351.26.28711,SY1000351.2026.28711,iPad1(1000351),351,01.06.26 10:27,Prod,A1000351.6991,,118,S1000351.28711,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000351.28712,SP1000351.26.28712,SY1000351.2026.28712,iPad1(1000351),351,01.06.26 10:27,Prod,A1000351.6991,,118,S1000351.28712,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000351.28713,SP1000351.26.28713,SY1000351.2026.28713,iPad1(1000351),351,01.06.26 10:39,Prod,A1000351.6992,Tisch 4,118,S1000351.28713,VOID,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
