Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000018.52124,SP1000018.41.52124,SY1000018.2026.52124,iPad1(1000018),18,01.06.26 18:06,Prod,A1000018.6206,Tisch 17,120,S1000018.52124,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000018.52125,SP1000018.41.52125,SY1000018.2026.52125,iPad1(1000018),18,01.06.26 18:06,Prod,A1000018.6206,Tisch 17,120,S1000018.52125,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000018.52126,SP1000018.41.52126,SY1000018.2026.52126,iPad1(1000018),18,01.06.26 11:46,Prod,A1000018.6207,Tisch 12,102,S1000018.52126,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000018.52127,SP1000018.41.52127,SY1000018.2026.52127,iPad1(1000018),18,01.06.26 11:46,Prod,A1000018.6207,Tisch 12,102,S1000018.52127,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000018.52128,SP1000018.41.52128,SY1000018.2026.52128,iPad1(1000018),18,01.06.26 11:46,Prod,A1000018.6207,Tisch 12,102,S1000018.52128,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000018.52129,SP1000018.41.52129,SY1000018.2026.52129,iPad1(1000018),18,01.06.26 12:53,Prod,A1000018.6208,Tisch 8,112,S1000018.52129,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000018.52130,SP1000018.41.52130,SY1000018.2026.52130,iPad1(1000018),18,01.06.26 12:53,Prod,A1000018.6208,Tisch 8,112,S1000018.52130,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000018.52131,SP1000018.41.52131,SY1000018.2026.52131,iPad1(1000018),18,01.06.26 12:53,Prod,A1000018.6208,Tisch 8,112,S1000018.52131,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000018.52132,SP1000018.41.52132,SY1000018.2026.52132,iPad1(1000018),18,01.06.26 19:09,Prod,A1000018.6209,Tisch 13,103,S1000018.52132,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000018.52133,SP1000018.41.52133,SY1000018.2026.52133,iPad1(1000018),18,01.06.26 11:46,Prod,A1000018.6210,,103,S1000018.52133,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000018.52134,SP1000018.41.52134,SY1000018.2026.52134,iPad1(1000018),18,01.06.26 11:46,Prod,A1000018.6210,,103,S1000018.52134,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000018.52135,SP1000018.41.52135,SY1000018.2026.52135,iPad1(1000018),18,01.06.26 11:46,Prod,A1000018.6210,,103,S1000018.52135,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000018.52136,SP1000018.41.52136,SY1000018.2026.52136,iPad1(1000018),18,01.06.26 19:49,Prod,A1000018.6211,,116,S1000018.52136,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000018.52137,SP1000018.41.52137,SY1000018.2026.52137,iPad1(1000018),18,01.06.26 16:14,Prod,A1000018.6212,,116,S1000018.52137,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000018.52138,SP1000018.41.52138,SY1000018.2026.52138,iPad1(1000018),18,01.06.26 16:14,Prod,A1000018.6212,,116,S1000018.52138,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000018.52139,SP1000018.41.52139,SY1000018.2026.52139,iPad1(1000018),18,01.06.26 16:14,Prod,A1000018.6212,,116,S1000018.52139,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000018.52140,SP1000018.41.52140,SY1000018.2026.52140,iPad1(1000018),18,01.06.26 13:49,Prod,A1000018.6213,Tisch 24,116,S1000018.52140,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000018.52141,SP1000018.41.52141,SY1000018.2026.52141,iPad1(1000018),18,01.06.26 13:49,Prod,A1000018.6213,Tisch 24,116,S1000018.52141,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000018.52142,SP1000018.41.52142,SY1000018.2026.52142,iPad1(1000018),18,01.06.26 13:49,Prod,A1000018.6213,Tisch 24,116,S1000018.52142,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000018.52143,SP1000018.41.52143,SY1000018.2026.52143,iPad1(1000018),18,01.06.26 19:48,Prod,A1000018.6214,Tisch 19,103,S1000018.52143,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
