Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000259.87796,SP1000259.34.87796,SY1000259.2026.87796,iPad1(1000259),259,01.06.26 11:56,Prod,A1000259.6434,Tisch 18,104,S1000259.87796,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000259.87797,SP1000259.34.87797,SY1000259.2026.87797,iPad1(1000259),259,01.06.26 11:56,Prod,A1000259.6434,Tisch 18,104,S1000259.87797,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000259.87798,SP1000259.34.87798,SY1000259.2026.87798,iPad1(1000259),259,01.06.26 11:56,Prod,A1000259.6434,Tisch 18,104,S1000259.87798,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000259.87799,SP1000259.34.87799,SY1000259.2026.87799,iPad1(1000259),259,01.06.26 17:17,Prod,A1000259.6435,Tisch 13,105,S1000259.87799,SALE,2,14.5,29.0,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,27.102804,1.897196,Normalverkauf
S1000259.87800,SP1000259.34.87800,SY1000259.2026.87800,iPad1(1000259),259,01.06.26 16:31,Prod,A1000259.6436,Tisch 2,104,S1000259.87800,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000259.87801,SP1000259.34.87801,SY1000259.2026.87801,iPad1(1000259),259,01.06.26 16:31,Prod,A1000259.6436,Tisch 2,104,S1000259.87801,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000259.87802,SP1000259.34.87802,SY1000259.2026.87802,iPad1(1000259),259,01.06.26 17:19,Prod,A1000259.6437,Tisch 1,107,S1000259.87802,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000259.87803,SP1000259.34.87803,SY1000259.2026.87803,iPad1(1000259),259,01.06.26 17:19,Prod,A1000259.6437,Tisch 1,107,S1000259.87803,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000259.87804,SP1000259.34.87804,SY1000259.2026.87804,iPad1(1000259),259,01.06.26 19:43,Prod,A1000259.6438,Tisch 5,105,S1000259.87804,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000259.87805,SP1000259.34.87805,SY1000259.2026.87805,iPad1(1000259),259,01.06.26 19:43,Prod,A1000259.6438,Tisch 5,105,S1000259.87805,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000259.87806,SP1000259.34.87806,SY1000259.2026.87806,iPad1(1000259),259,01.06.26 18:43,Prod,A1000259.6439,,117,S1000259.87806,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000259.87807,SP1000259.34.87807,SY1000259.2026.87807,iPad1(1000259),259,01.06.26 18:43,Prod,A1000259.6439,,117,S1000259.87807,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000259.87808,SP1000259.34.87808,SY1000259.2026.87808,iPad1(1000259),259,01.06.26 11:01,Prod,A1000259.6440,Tisch 2,101,S1000259.87808,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000259.87809,SP1000259.34.87809,SY1000259.2026.87809,iPad1(1000259),259,01.06.26 11:01,Prod,A1000259.6440,Tisch 2,101,S1000259.87809,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000259.87810,SP1000259.34.87810,SY1000259.2026.87810,iPad1(1000259),259,01.06.26 11:01,Prod,A1000259.6440,Tisch 2,101,S1000259.87810,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000259.87811,SP1000259.34.87811,SY1000259.2026.87811,iPad1(1000259),259,01.06.26 17:57,Prod,A1000259.6441,Tisch 18,104,S1000259.87811,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000259.87812,SP1000259.34.87812,SY1000259.2026.87812,iPad1(1000259),259,01.06.26 17:57,Prod,A1000259.6441,Tisch 18,104,S1000259.87812,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,123,Inger-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000259.87813,SP1000259.34.87813,SY1000259.2026.87813,iPad1(1000259),259,01.06.26 17:57,Prod,A1000259.6441,Tisch 18,104,S1000259.87813,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000259.87814,SP1000259.34.87814,SY1000259.2026.87814,iPad1(1000259),259,01.06.26 20:36,Prod,A1000259.6442,Tisch 6,117,S1000259.87814,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
