Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000284.81758,SP1000284.40.81758,SY1000284.2026.81758,iPad1(1000284),284,01.06.26 08:35,Prod,A1000284.6565,,116,S1000284.81758,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000284.81759,SP1000284.40.81759,SY1000284.2026.81759,iPad1(1000284),284,01.06.26 08:35,Prod,A1000284.6565,,116,S1000284.81759,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000284.81760,SP1000284.40.81760,SY1000284.2026.81760,iPad1(1000284),284,01.06.26 08:35,Prod,A1000284.6565,,116,S1000284.81760,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000284.81761,SP1000284.40.81761,SY1000284.2026.81761,iPad1(1000284),284,01.06.26 20:43,Prod,A1000284.6566,Tisch 9,108,S1000284.81761,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000284.81762,SP1000284.40.81762,SY1000284.2026.81762,iPad1(1000284),284,01.06.26 20:43,Prod,A1000284.6566,Tisch 9,108,S1000284.81762,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000284.81763,SP1000284.40.81763,SY1000284.2026.81763,iPad1(1000284),284,01.06.26 12:39,Prod,A1000284.6567,Tisch 1,120,S1000284.81763,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000284.81764,SP1000284.40.81764,SY1000284.2026.81764,iPad1(1000284),284,01.06.26 12:39,Prod,A1000284.6567,Tisch 1,120,S1000284.81764,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000284.81765,SP1000284.40.81765,SY1000284.2026.81765,iPad1(1000284),284,01.06.26 12:39,Prod,A1000284.6567,Tisch 1,120,S1000284.81765,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000284.81766,SP1000284.40.81766,SY1000284.2026.81766,iPad1(1000284),284,01.06.26 19:13,Prod,A1000284.6568,Tisch 18,112,S1000284.81766,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000284.81767,SP1000284.40.81767,SY1000284.2026.81767,iPad1(1000284),284,01.06.26 19:13,Prod,A1000284.6568,Tisch 18,112,S1000284.81767,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
