Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000125.27183,SP1000125.36.27183,SY1000125.2026.27183,iPad1(1000125),125,01.06.26 13:45,Prod,A1000125.6348,,110,S1000125.27183,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000125.27184,SP1000125.36.27184,SY1000125.2026.27184,iPad1(1000125),125,01.06.26 19:14,Prod,A1000125.6349,Tisch 10,119,S1000125.27184,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000125.27185,SP1000125.36.27185,SY1000125.2026.27185,iPad1(1000125),125,01.06.26 20:13,Prod,A1000125.6350,Tisch 6,101,S1000125.27185,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000125.27186,SP1000125.36.27186,SY1000125.2026.27186,iPad1(1000125),125,01.06.26 17:06,Prod,A1000125.6351,Tisch 20,107,S1000125.27186,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000125.27187,SP1000125.36.27187,SY1000125.2026.27187,iPad1(1000125),125,01.06.26 17:06,Prod,A1000125.6351,Tisch 20,107,S1000125.27187,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000125.27188,SP1000125.36.27188,SY1000125.2026.27188,iPad1(1000125),125,01.06.26 10:50,Prod,A1000125.6352,Tisch 2,101,S1000125.27188,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000125.27189,SP1000125.36.27189,SY1000125.2026.27189,iPad1(1000125),125,01.06.26 09:02,Prod,A1000125.6353,Tisch 4,119,S1000125.27189,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,123,Inger-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000125.27190,SP1000125.36.27190,SY1000125.2026.27190,iPad1(1000125),125,01.06.26 20:53,Prod,A1000125.6354,Tisch 23,115,S1000125.27190,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000125.27191,SP1000125.36.27191,SY1000125.2026.27191,iPad1(1000125),125,01.06.26 12:11,Prod,A1000125.6355,Tisch 12,104,S1000125.27191,VOID,1,6.9,6.9,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000125.27192,SP1000125.36.27192,SY1000125.2026.27192,iPad1(1000125),125,01.06.26 12:11,Prod,A1000125.6355,Tisch 12,104,S1000125.27192,VOID,1,5.9,5.9,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000125.27193,SP1000125.36.27193,SY1000125.2026.27193,iPad1(1000125),125,01.06.26 14:35,Prod,A1000125.6356,Tisch 9,110,S1000125.27193,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000125.27194,SP1000125.36.27194,SY1000125.2026.27194,iPad1(1000125),125,01.06.26 14:35,Prod,A1000125.6356,Tisch 9,110,S1000125.27194,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000125.27195,SP1000125.36.27195,SY1000125.2026.27195,iPad1(1000125),125,01.06.26 08:11,Prod,A1000125.6357,Tisch 6,119,S1000125.27195,VOID,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000125.27196,SP1000125.36.27196,SY1000125.2026.27196,iPad1(1000125),125,01.06.26 08:11,Prod,A1000125.6357,Tisch 6,119,S1000125.27196,VOID,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000125.27197,SP1000125.36.27197,SY1000125.2026.27197,iPad1(1000125),125,01.06.26 08:11,Prod,A1000125.6357,Tisch 6,119,S1000125.27197,VOID,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000125.27198,SP1000125.36.27198,SY1000125.2026.27198,iPad1(1000125),125,01.06.26 11:42,Prod,A1000125.6358,Tisch 19,107,S1000125.27198,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000125.27199,SP1000125.36.27199,SY1000125.2026.27199,iPad1(1000125),125,01.06.26 11:40,Prod,A1000125.6359,Tisch 16,119,S1000125.27199,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000125.27200,SP1000125.36.27200,SY1000125.2026.27200,iPad1(1000125),125,01.06.26 17:45,Prod,A1000125.6360,Tisch 20,119,S1000125.27200,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000125.27201,SP1000125.36.27201,SY1000125.2026.27201,iPad1(1000125),125,01.06.26 17:45,Prod,A1000125.6360,Tisch 20,119,S1000125.27201,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000125.27202,SP1000125.36.27202,SY1000125.2026.27202,iPad1(1000125),125,01.06.26 17:45,Prod,A1000125.6360,Tisch 20,119,S1000125.27202,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000125.27203,SP1000125.36.27203,SY1000125.2026.27203,iPad1(1000125),125,01.06.26 11:30,Prod,A1000125.6361,Tisch 2,101,S1000125.27203,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000125.27204,SP1000125.36.27204,SY1000125.2026.27204,iPad1(1000125),125,01.06.26 11:30,Prod,A1000125.6361,Tisch 2,101,S1000125.27204,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000125.27205,SP1000125.36.27205,SY1000125.2026.27205,iPad1(1000125),125,01.06.26 11:30,Prod,A1000125.6361,Tisch 2,101,S1000125.27205,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000125.27206,SP1000125.36.27206,SY1000125.2026.27206,iPad1(1000125),125,01.06.26 13:10,Prod,A1000125.6362,Tisch 24,110,S1000125.27206,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000125.27207,SP1000125.36.27207,SY1000125.2026.27207,iPad1(1000125),125,01.06.26 16:43,Prod,A1000125.6363,,104,S1000125.27207,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000125.27208,SP1000125.36.27208,SY1000125.2026.27208,iPad1(1000125),125,01.06.26 16:43,Prod,A1000125.6363,,104,S1000125.27208,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000125.27209,SP1000125.36.27209,SY1000125.2026.27209,iPad1(1000125),125,01.06.26 12:00,Prod,A1000125.6364,Tisch 10,116,S1000125.27209,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000125.27210,SP1000125.36.27210,SY1000125.2026.27210,iPad1(1000125),125,01.06.26 12:00,Prod,A1000125.6364,Tisch 10,116,S1000125.27210,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
