Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000086.83628,SP1000086.24.83628,SY1000086.2026.83628,iPad1(1000086),86,01.06.26 16:14,Prod,A1000086.6118,Tisch 21,114,S1000086.83628,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000086.83629,SP1000086.24.83629,SY1000086.2026.83629,iPad1(1000086),86,01.06.26 16:14,Prod,A1000086.6118,Tisch 21,114,S1000086.83629,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000086.83630,SP1000086.24.83630,SY1000086.2026.83630,iPad1(1000086),86,01.06.26 18:50,Prod,A1000086.6119,Tisch 1,104,S1000086.83630,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000086.83631,SP1000086.24.83631,SY1000086.2026.83631,iPad1(1000086),86,01.06.26 18:50,Prod,A1000086.6119,Tisch 1,104,S1000086.83631,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000086.83632,SP1000086.24.83632,SY1000086.2026.83632,iPad1(1000086),86,01.06.26 18:50,Prod,A1000086.6119,Tisch 1,104,S1000086.83632,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000086.83633,SP1000086.24.83633,SY1000086.2026.83633,iPad1(1000086),86,01.06.26 18:46,Prod,A1000086.6120,Tisch 19,109,S1000086.83633,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000086.83634,SP1000086.24.83634,SY1000086.2026.83634,iPad1(1000086),86,01.06.26 19:54,Prod,A1000086.6121,Tisch 9,109,S1000086.83634,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000086.83635,SP1000086.24.83635,SY1000086.2026.83635,iPad1(1000086),86,01.06.26 19:54,Prod,A1000086.6121,Tisch 9,109,S1000086.83635,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000086.83636,SP1000086.24.83636,SY1000086.2026.83636,iPad1(1000086),86,01.06.26 14:05,Prod,A1000086.6122,Tisch 6,109,S1000086.83636,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000086.83637,SP1000086.24.83637,SY1000086.2026.83637,iPad1(1000086),86,01.06.26 14:05,Prod,A1000086.6122,Tisch 6,109,S1000086.83637,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
