Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000334.35541,SP1000334.15.35541,SY1000334.2026.35541,iPad1(1000334),334,01.06.26 20:26,Prod,A1000334.6167,Tisch 2,118,S1000334.35541,SALE,2,13.5,27.0,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,25.233645,1.766355,Normalverkauf
S1000334.35542,SP1000334.15.35542,SY1000334.2026.35542,iPad1(1000334),334,01.06.26 20:26,Prod,A1000334.6167,Tisch 2,118,S1000334.35542,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000334.35543,SP1000334.15.35543,SY1000334.2026.35543,iPad1(1000334),334,01.06.26 12:18,Prod,A1000334.6168,Tisch 3,119,S1000334.35543,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000334.35544,SP1000334.15.35544,SY1000334.2026.35544,iPad1(1000334),334,01.06.26 12:18,Prod,A1000334.6168,Tisch 3,119,S1000334.35544,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000334.35545,SP1000334.15.35545,SY1000334.2026.35545,iPad1(1000334),334,01.06.26 11:10,Prod,A1000334.6169,Tisch 11,114,S1000334.35545,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000334.35546,SP1000334.15.35546,SY1000334.2026.35546,iPad1(1000334),334,01.06.26 11:10,Prod,A1000334.6169,Tisch 11,114,S1000334.35546,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000334.35547,SP1000334.15.35547,SY1000334.2026.35547,iPad1(1000334),334,01.06.26 20:16,Prod,A1000334.6170,Tisch 21,106,S1000334.35547,SALE,2,13.5,27.0,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,25.233645,1.766355,Normalverkauf
S1000334.35548,SP1000334.15.35548,SY1000334.2026.35548,iPad1(1000334),334,01.06.26 13:42,Prod,A1000334.6171,,106,S1000334.35548,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000334.35549,SP1000334.15.35549,SY1000334.2026.35549,iPad1(1000334),334,01.06.26 12:53,Prod,A1000334.6172,Tisch 19,106,S1000334.35549,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000334.35550,SP1000334.15.35550,SY1000334.2026.35550,iPad1(1000334),334,01.06.26 12:53,Prod,A1000334.6172,Tisch 19,106,S1000334.35550,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
