Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000095.76543,SP1000095.28.76543,SY1000095.2026.76543,iPad1(1000095),95,01.06.26 13:49,Prod,A1000095.6369,Tisch 2,107,S1000095.76543,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000095.76544,SP1000095.28.76544,SY1000095.2026.76544,iPad1(1000095),95,01.06.26 19:24,Prod,A1000095.6370,Tisch 21,109,S1000095.76544,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000095.76545,SP1000095.28.76545,SY1000095.2026.76545,iPad1(1000095),95,01.06.26 19:24,Prod,A1000095.6370,Tisch 21,109,S1000095.76545,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000095.76546,SP1000095.28.76546,SY1000095.2026.76546,iPad1(1000095),95,01.06.26 19:24,Prod,A1000095.6370,Tisch 21,109,S1000095.76546,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000095.76547,SP1000095.28.76547,SY1000095.2026.76547,iPad1(1000095),95,01.06.26 08:45,Prod,A1000095.6371,Tisch 11,117,S1000095.76547,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000095.76548,SP1000095.28.76548,SY1000095.2026.76548,iPad1(1000095),95,01.06.26 08:45,Prod,A1000095.6371,Tisch 11,117,S1000095.76548,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000095.76549,SP1000095.28.76549,SY1000095.2026.76549,iPad1(1000095),95,01.06.26 18:57,Prod,A1000095.6372,Tisch 17,117,S1000095.76549,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000095.76550,SP1000095.28.76550,SY1000095.2026.76550,iPad1(1000095),95,01.06.26 17:46,Prod,A1000095.6373,Tisch 18,110,S1000095.76550,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000095.76551,SP1000095.28.76551,SY1000095.2026.76551,iPad1(1000095),95,01.06.26 15:21,Prod,A1000095.6374,Tisch 10,109,S1000095.76551,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000095.76552,SP1000095.28.76552,SY1000095.2026.76552,iPad1(1000095),95,01.06.26 15:21,Prod,A1000095.6374,Tisch 10,109,S1000095.76552,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000095.76553,SP1000095.28.76553,SY1000095.2026.76553,iPad1(1000095),95,01.06.26 15:21,Prod,A1000095.6374,Tisch 10,109,S1000095.76553,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000095.76554,SP1000095.28.76554,SY1000095.2026.76554,iPad1(1000095),95,01.06.26 17:42,Prod,A1000095.6375,Tisch 14,117,S1000095.76554,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000095.76555,SP1000095.28.76555,SY1000095.2026.76555,iPad1(1000095),95,01.06.26 17:42,Prod,A1000095.6375,Tisch 14,117,S1000095.76555,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000095.76556,SP1000095.28.76556,SY1000095.2026.76556,iPad1(1000095),95,01.06.26 17:42,Prod,A1000095.6375,Tisch 14,117,S1000095.76556,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000095.76557,SP1000095.28.76557,SY1000095.2026.76557,iPad1(1000095),95,01.06.26 13:50,Prod,A1000095.6376,Tisch 2,107,S1000095.76557,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
