Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000285.79526,SP1000285.37.79526,SY1000285.2026.79526,iPad1(1000285),285,01.06.26 20:40,Prod,A1000285.6203,Tisch 15,103,S1000285.79526,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000285.79527,SP1000285.37.79527,SY1000285.2026.79527,iPad1(1000285),285,01.06.26 19:55,Prod,A1000285.6204,Tisch 15,109,S1000285.79527,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000285.79528,SP1000285.37.79528,SY1000285.2026.79528,iPad1(1000285),285,01.06.26 17:44,Prod,A1000285.6205,Tisch 19,103,S1000285.79528,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000285.79529,SP1000285.37.79529,SY1000285.2026.79529,iPad1(1000285),285,01.06.26 19:02,Prod,A1000285.6206,,107,S1000285.79529,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000285.79530,SP1000285.37.79530,SY1000285.2026.79530,iPad1(1000285),285,01.06.26 19:02,Prod,A1000285.6206,,107,S1000285.79530,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000285.79531,SP1000285.37.79531,SY1000285.2026.79531,iPad1(1000285),285,01.06.26 11:16,Prod,A1000285.6207,Tisch 14,107,S1000285.79531,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000285.79532,SP1000285.37.79532,SY1000285.2026.79532,iPad1(1000285),285,01.06.26 11:16,Prod,A1000285.6207,Tisch 14,107,S1000285.79532,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000285.79533,SP1000285.37.79533,SY1000285.2026.79533,iPad1(1000285),285,01.06.26 11:16,Prod,A1000285.6207,Tisch 14,107,S1000285.79533,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000285.79534,SP1000285.37.79534,SY1000285.2026.79534,iPad1(1000285),285,01.06.26 11:53,Prod,A1000285.6208,Tisch 19,113,S1000285.79534,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000285.79535,SP1000285.37.79535,SY1000285.2026.79535,iPad1(1000285),285,01.06.26 11:53,Prod,A1000285.6208,Tisch 19,113,S1000285.79535,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000285.79536,SP1000285.37.79536,SY1000285.2026.79536,iPad1(1000285),285,01.06.26 08:23,Prod,A1000285.6209,Tisch 2,109,S1000285.79536,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000285.79537,SP1000285.37.79537,SY1000285.2026.79537,iPad1(1000285),285,01.06.26 08:23,Prod,A1000285.6209,Tisch 2,109,S1000285.79537,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000285.79538,SP1000285.37.79538,SY1000285.2026.79538,iPad1(1000285),285,01.06.26 08:23,Prod,A1000285.6209,Tisch 2,109,S1000285.79538,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000285.79539,SP1000285.37.79539,SY1000285.2026.79539,iPad1(1000285),285,01.06.26 17:17,Prod,A1000285.6210,,109,S1000285.79539,VOID,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000285.79540,SP1000285.37.79540,SY1000285.2026.79540,iPad1(1000285),285,01.06.26 09:31,Prod,A1000285.6211,Tisch 2,109,S1000285.79540,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000285.79541,SP1000285.37.79541,SY1000285.2026.79541,iPad1(1000285),285,01.06.26 09:31,Prod,A1000285.6211,Tisch 2,109,S1000285.79541,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000285.79542,SP1000285.37.79542,SY1000285.2026.79542,iPad1(1000285),285,01.06.26 19:55,Prod,A1000285.6212,Tisch 5,109,S1000285.79542,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000285.79543,SP1000285.37.79543,SY1000285.2026.79543,iPad1(1000285),285,01.06.26 15:47,Prod,A1000285.6213,Tisch 11,103,S1000285.79543,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000285.79544,SP1000285.37.79544,SY1000285.2026.79544,iPad1(1000285),285,01.06.26 15:47,Prod,A1000285.6213,Tisch 11,103,S1000285.79544,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000285.79545,SP1000285.37.79545,SY1000285.2026.79545,iPad1(1000285),285,01.06.26 15:47,Prod,A1000285.6213,Tisch 11,103,S1000285.79545,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000285.79546,SP1000285.37.79546,SY1000285.2026.79546,iPad1(1000285),285,01.06.26 13:54,Prod,A1000285.6214,Tisch 8,103,S1000285.79546,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000285.79547,SP1000285.37.79547,SY1000285.2026.79547,iPad1(1000285),285,01.06.26 13:54,Prod,A1000285.6214,Tisch 8,103,S1000285.79547,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000285.79548,SP1000285.37.79548,SY1000285.2026.79548,iPad1(1000285),285,01.06.26 18:45,Prod,A1000285.6215,Tisch 12,109,S1000285.79548,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000285.79549,SP1000285.37.79549,SY1000285.2026.79549,iPad1(1000285),285,01.06.26 18:45,Prod,A1000285.6215,Tisch 12,109,S1000285.79549,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000285.79550,SP1000285.37.79550,SY1000285.2026.79550,iPad1(1000285),285,01.06.26 12:54,Prod,A1000285.6216,Tisch 13,117,S1000285.79550,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
