Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000298.21043,SP1000298.7.21043,SY1000298.2026.21043,iPad1(1000298),298,01.06.26 19:26,Prod,A1000298.6707,Tisch 5,104,S1000298.21043,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000298.21044,SP1000298.7.21044,SY1000298.2026.21044,iPad1(1000298),298,01.06.26 19:26,Prod,A1000298.6707,Tisch 5,104,S1000298.21044,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000298.21045,SP1000298.7.21045,SY1000298.2026.21045,iPad1(1000298),298,01.06.26 19:26,Prod,A1000298.6707,Tisch 5,104,S1000298.21045,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000298.21046,SP1000298.7.21046,SY1000298.2026.21046,iPad1(1000298),298,01.06.26 20:32,Prod,A1000298.6708,Tisch 8,108,S1000298.21046,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000298.21047,SP1000298.7.21047,SY1000298.2026.21047,iPad1(1000298),298,01.06.26 16:35,Prod,A1000298.6709,Tisch 22,104,S1000298.21047,VOID,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000298.21048,SP1000298.7.21048,SY1000298.2026.21048,iPad1(1000298),298,01.06.26 16:35,Prod,A1000298.6709,Tisch 22,104,S1000298.21048,VOID,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000298.21049,SP1000298.7.21049,SY1000298.2026.21049,iPad1(1000298),298,01.06.26 16:32,Prod,A1000298.6710,Tisch 22,103,S1000298.21049,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000298.21050,SP1000298.7.21050,SY1000298.2026.21050,iPad1(1000298),298,01.06.26 20:30,Prod,A1000298.6711,Tisch 16,108,S1000298.21050,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000298.21051,SP1000298.7.21051,SY1000298.2026.21051,iPad1(1000298),298,01.06.26 20:30,Prod,A1000298.6711,Tisch 16,108,S1000298.21051,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000298.21052,SP1000298.7.21052,SY1000298.2026.21052,iPad1(1000298),298,01.06.26 20:30,Prod,A1000298.6711,Tisch 16,108,S1000298.21052,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
