Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000335.61598,SP1000335.3.61598,SY1000335.2026.61598,iPad1(1000335),335,01.06.26 17:35,Prod,A1000335.6469,,119,S1000335.61598,VOID,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000335.61599,SP1000335.3.61599,SY1000335.2026.61599,iPad1(1000335),335,01.06.26 17:35,Prod,A1000335.6469,,119,S1000335.61599,VOID,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000335.61600,SP1000335.3.61600,SY1000335.2026.61600,iPad1(1000335),335,01.06.26 17:35,Prod,A1000335.6469,,119,S1000335.61600,VOID,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000335.61601,SP1000335.3.61601,SY1000335.2026.61601,iPad1(1000335),335,01.06.26 11:16,Prod,A1000335.6470,Tisch 1,113,S1000335.61601,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000335.61602,SP1000335.3.61602,SY1000335.2026.61602,iPad1(1000335),335,01.06.26 11:16,Prod,A1000335.6470,Tisch 1,113,S1000335.61602,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000335.61603,SP1000335.3.61603,SY1000335.2026.61603,iPad1(1000335),335,01.06.26 11:16,Prod,A1000335.6470,Tisch 1,113,S1000335.61603,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000335.61604,SP1000335.3.61604,SY1000335.2026.61604,iPad1(1000335),335,01.06.26 15:10,Prod,A1000335.6471,Tisch 22,108,S1000335.61604,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000335.61605,SP1000335.3.61605,SY1000335.2026.61605,iPad1(1000335),335,01.06.26 15:10,Prod,A1000335.6471,Tisch 22,108,S1000335.61605,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000335.61606,SP1000335.3.61606,SY1000335.2026.61606,iPad1(1000335),335,01.06.26 15:10,Prod,A1000335.6471,Tisch 22,108,S1000335.61606,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000335.61607,SP1000335.3.61607,SY1000335.2026.61607,iPad1(1000335),335,01.06.26 17:06,Prod,A1000335.6472,,101,S1000335.61607,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
