Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000140.74888,SP1000140.13.74888,SY1000140.2026.74888,iPad1(1000140),140,01.06.26 13:56,Prod,A1000140.6147,Tisch 3,104,S1000140.74888,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000140.74889,SP1000140.13.74889,SY1000140.2026.74889,iPad1(1000140),140,01.06.26 13:56,Prod,A1000140.6147,Tisch 3,104,S1000140.74889,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000140.74890,SP1000140.13.74890,SY1000140.2026.74890,iPad1(1000140),140,01.06.26 13:56,Prod,A1000140.6147,Tisch 3,104,S1000140.74890,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000140.74891,SP1000140.13.74891,SY1000140.2026.74891,iPad1(1000140),140,01.06.26 15:24,Prod,A1000140.6148,Tisch 12,117,S1000140.74891,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000140.74892,SP1000140.13.74892,SY1000140.2026.74892,iPad1(1000140),140,01.06.26 15:24,Prod,A1000140.6148,Tisch 12,117,S1000140.74892,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000140.74893,SP1000140.13.74893,SY1000140.2026.74893,iPad1(1000140),140,01.06.26 19:47,Prod,A1000140.6149,Tisch 1,104,S1000140.74893,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,123,Inger-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000140.74894,SP1000140.13.74894,SY1000140.2026.74894,iPad1(1000140),140,01.06.26 20:52,Prod,A1000140.6150,Tisch 17,108,S1000140.74894,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000140.74895,SP1000140.13.74895,SY1000140.2026.74895,iPad1(1000140),140,01.06.26 20:29,Prod,A1000140.6151,Tisch 10,106,S1000140.74895,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000140.74896,SP1000140.13.74896,SY1000140.2026.74896,iPad1(1000140),140,01.06.26 20:29,Prod,A1000140.6151,Tisch 10,106,S1000140.74896,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000140.74897,SP1000140.13.74897,SY1000140.2026.74897,iPad1(1000140),140,01.06.26 20:29,Prod,A1000140.6151,Tisch 10,106,S1000140.74897,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000140.74898,SP1000140.13.74898,SY1000140.2026.74898,iPad1(1000140),140,01.06.26 11:12,Prod,A1000140.6152,Tisch 16,117,S1000140.74898,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000140.74899,SP1000140.13.74899,SY1000140.2026.74899,iPad1(1000140),140,01.06.26 11:12,Prod,A1000140.6152,Tisch 16,117,S1000140.74899,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000140.74900,SP1000140.13.74900,SY1000140.2026.74900,iPad1(1000140),140,01.06.26 12:36,Prod,A1000140.6153,Tisch 18,106,S1000140.74900,VOID,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
