Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000142.50953,SP1000142.16.50953,SY1000142.2026.50953,iPad1(1000142),142,01.06.26 16:29,Prod,A1000142.6112,Tisch 9,118,S1000142.50953,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000142.50954,SP1000142.16.50954,SY1000142.2026.50954,iPad1(1000142),142,01.06.26 16:29,Prod,A1000142.6112,Tisch 9,118,S1000142.50954,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000142.50955,SP1000142.16.50955,SY1000142.2026.50955,iPad1(1000142),142,01.06.26 18:40,Prod,A1000142.6113,Tisch 2,106,S1000142.50955,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000142.50956,SP1000142.16.50956,SY1000142.2026.50956,iPad1(1000142),142,01.06.26 18:40,Prod,A1000142.6113,Tisch 2,106,S1000142.50956,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000142.50957,SP1000142.16.50957,SY1000142.2026.50957,iPad1(1000142),142,01.06.26 18:40,Prod,A1000142.6113,Tisch 2,106,S1000142.50957,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000142.50958,SP1000142.16.50958,SY1000142.2026.50958,iPad1(1000142),142,01.06.26 13:00,Prod,A1000142.6114,Tisch 9,103,S1000142.50958,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000142.50959,SP1000142.16.50959,SY1000142.2026.50959,iPad1(1000142),142,01.06.26 13:00,Prod,A1000142.6114,Tisch 9,103,S1000142.50959,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000142.50960,SP1000142.16.50960,SY1000142.2026.50960,iPad1(1000142),142,01.06.26 10:32,Prod,A1000142.6115,Tisch 9,103,S1000142.50960,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000142.50961,SP1000142.16.50961,SY1000142.2026.50961,iPad1(1000142),142,01.06.26 19:26,Prod,A1000142.6116,Tisch 19,115,S1000142.50961,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000142.50962,SP1000142.16.50962,SY1000142.2026.50962,iPad1(1000142),142,01.06.26 19:26,Prod,A1000142.6116,Tisch 19,115,S1000142.50962,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000142.50963,SP1000142.16.50963,SY1000142.2026.50963,iPad1(1000142),142,01.06.26 19:26,Prod,A1000142.6116,Tisch 19,115,S1000142.50963,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000142.50964,SP1000142.16.50964,SY1000142.2026.50964,iPad1(1000142),142,01.06.26 10:35,Prod,A1000142.6117,Tisch 16,118,S1000142.50964,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000142.50965,SP1000142.16.50965,SY1000142.2026.50965,iPad1(1000142),142,01.06.26 19:32,Prod,A1000142.6118,Tisch 3,117,S1000142.50965,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
