Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000217.27364,SP1000217.13.27364,SY1000217.2026.27364,iPad1(1000217),217,01.06.26 10:02,Prod,A1000217.6054,Tisch 20,120,S1000217.27364,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000217.27365,SP1000217.13.27365,SY1000217.2026.27365,iPad1(1000217),217,01.06.26 15:06,Prod,A1000217.6055,Tisch 21,104,S1000217.27365,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000217.27366,SP1000217.13.27366,SY1000217.2026.27366,iPad1(1000217),217,01.06.26 15:06,Prod,A1000217.6055,Tisch 21,104,S1000217.27366,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000217.27367,SP1000217.13.27367,SY1000217.2026.27367,iPad1(1000217),217,01.06.26 20:31,Prod,A1000217.6056,Tisch 7,104,S1000217.27367,VOID,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000217.27368,SP1000217.13.27368,SY1000217.2026.27368,iPad1(1000217),217,01.06.26 20:31,Prod,A1000217.6056,Tisch 7,104,S1000217.27368,VOID,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000217.27369,SP1000217.13.27369,SY1000217.2026.27369,iPad1(1000217),217,01.06.26 12:56,Prod,A1000217.6057,Tisch 24,102,S1000217.27369,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000217.27370,SP1000217.13.27370,SY1000217.2026.27370,iPad1(1000217),217,01.06.26 19:22,Prod,A1000217.6058,Tisch 22,104,S1000217.27370,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000217.27371,SP1000217.13.27371,SY1000217.2026.27371,iPad1(1000217),217,01.06.26 19:22,Prod,A1000217.6058,Tisch 22,104,S1000217.27371,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,123,Inger-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000217.27372,SP1000217.13.27372,SY1000217.2026.27372,iPad1(1000217),217,01.06.26 12:04,Prod,A1000217.6059,,104,S1000217.27372,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000217.27373,SP1000217.13.27373,SY1000217.2026.27373,iPad1(1000217),217,01.06.26 13:03,Prod,A1000217.6060,Tisch 8,120,S1000217.27373,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000217.27374,SP1000217.13.27374,SY1000217.2026.27374,iPad1(1000217),217,01.06.26 13:03,Prod,A1000217.6060,Tisch 8,120,S1000217.27374,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000217.27375,SP1000217.13.27375,SY1000217.2026.27375,iPad1(1000217),217,01.06.26 13:03,Prod,A1000217.6060,Tisch 8,120,S1000217.27375,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000217.27376,SP1000217.13.27376,SY1000217.2026.27376,iPad1(1000217),217,01.06.26 11:38,Prod,A1000217.6061,Tisch 24,118,S1000217.27376,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000217.27377,SP1000217.13.27377,SY1000217.2026.27377,iPad1(1000217),217,01.06.26 11:38,Prod,A1000217.6061,Tisch 24,118,S1000217.27377,SALE,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000217.27378,SP1000217.13.27378,SY1000217.2026.27378,iPad1(1000217),217,01.06.26 19:16,Prod,A1000217.6062,Tisch 22,101,S1000217.27378,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000217.27379,SP1000217.13.27379,SY1000217.2026.27379,iPad1(1000217),217,01.06.26 16:33,Prod,A1000217.6063,Tisch 7,118,S1000217.27379,VOID,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000217.27380,SP1000217.13.27380,SY1000217.2026.27380,iPad1(1000217),217,01.06.26 16:35,Prod,A1000217.6064,Tisch 17,118,S1000217.27380,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000217.27381,SP1000217.13.27381,SY1000217.2026.27381,iPad1(1000217),217,01.06.26 16:51,Prod,A1000217.6065,Tisch 20,109,S1000217.27381,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000217.27382,SP1000217.13.27382,SY1000217.2026.27382,iPad1(1000217),217,01.06.26 16:51,Prod,A1000217.6065,Tisch 20,109,S1000217.27382,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000217.27383,SP1000217.13.27383,SY1000217.2026.27383,iPad1(1000217),217,01.06.26 16:51,Prod,A1000217.6065,Tisch 20,109,S1000217.27383,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000217.27384,SP1000217.13.27384,SY1000217.2026.27384,iPad1(1000217),217,01.06.26 11:55,Prod,A1000217.6066,Tisch 23,118,S1000217.27384,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000217.27385,SP1000217.13.27385,SY1000217.2026.27385,iPad1(1000217),217,01.06.26 11:55,Prod,A1000217.6066,Tisch 23,118,S1000217.27385,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000217.27386,SP1000217.13.27386,SY1000217.2026.27386,iPad1(1000217),217,01.06.26 11:55,Prod,A1000217.6066,Tisch 23,118,S1000217.27386,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
