Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000302.89457,SP1000302.16.89457,SY1000302.2026.89457,iPad1(1000302),302,01.06.26 17:51,Prod,A1000302.6329,Tisch 14,111,S1000302.89457,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000302.89458,SP1000302.16.89458,SY1000302.2026.89458,iPad1(1000302),302,01.06.26 17:51,Prod,A1000302.6329,Tisch 14,111,S1000302.89458,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000302.89459,SP1000302.16.89459,SY1000302.2026.89459,iPad1(1000302),302,01.06.26 10:49,Prod,A1000302.6330,Tisch 2,120,S1000302.89459,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000302.89460,SP1000302.16.89460,SY1000302.2026.89460,iPad1(1000302),302,01.06.26 18:01,Prod,A1000302.6331,Tisch 1,101,S1000302.89460,VOID,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000302.89461,SP1000302.16.89461,SY1000302.2026.89461,iPad1(1000302),302,01.06.26 18:01,Prod,A1000302.6331,Tisch 1,101,S1000302.89461,VOID,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000302.89462,SP1000302.16.89462,SY1000302.2026.89462,iPad1(1000302),302,01.06.26 11:33,Prod,A1000302.6332,Tisch 14,108,S1000302.89462,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000302.89463,SP1000302.16.89463,SY1000302.2026.89463,iPad1(1000302),302,01.06.26 18:48,Prod,A1000302.6333,Tisch 16,111,S1000302.89463,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000302.89464,SP1000302.16.89464,SY1000302.2026.89464,iPad1(1000302),302,01.06.26 18:48,Prod,A1000302.6333,Tisch 16,111,S1000302.89464,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000302.89465,SP1000302.16.89465,SY1000302.2026.89465,iPad1(1000302),302,01.06.26 16:32,Prod,A1000302.6334,,103,S1000302.89465,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000302.89466,SP1000302.16.89466,SY1000302.2026.89466,iPad1(1000302),302,01.06.26 16:32,Prod,A1000302.6334,,103,S1000302.89466,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000302.89467,SP1000302.16.89467,SY1000302.2026.89467,iPad1(1000302),302,01.06.26 16:32,Prod,A1000302.6334,,103,S1000302.89467,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000302.89468,SP1000302.16.89468,SY1000302.2026.89468,iPad1(1000302),302,01.06.26 17:46,Prod,A1000302.6335,Tisch 17,109,S1000302.89468,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000302.89469,SP1000302.16.89469,SY1000302.2026.89469,iPad1(1000302),302,01.06.26 17:46,Prod,A1000302.6335,Tisch 17,109,S1000302.89469,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000302.89470,SP1000302.16.89470,SY1000302.2026.89470,iPad1(1000302),302,01.06.26 09:03,Prod,A1000302.6336,Tisch 6,103,S1000302.89470,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000302.89471,SP1000302.16.89471,SY1000302.2026.89471,iPad1(1000302),302,01.06.26 09:03,Prod,A1000302.6336,Tisch 6,103,S1000302.89471,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000302.89472,SP1000302.16.89472,SY1000302.2026.89472,iPad1(1000302),302,01.06.26 09:03,Prod,A1000302.6336,Tisch 6,103,S1000302.89472,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000302.89473,SP1000302.16.89473,SY1000302.2026.89473,iPad1(1000302),302,01.06.26 11:03,Prod,A1000302.6337,Tisch 15,104,S1000302.89473,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000302.89474,SP1000302.16.89474,SY1000302.2026.89474,iPad1(1000302),302,01.06.26 16:05,Prod,A1000302.6338,Tisch 24,111,S1000302.89474,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000302.89475,SP1000302.16.89475,SY1000302.2026.89475,iPad1(1000302),302,01.06.26 12:32,Prod,A1000302.6339,Tisch 19,109,S1000302.89475,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000302.89476,SP1000302.16.89476,SY1000302.2026.89476,iPad1(1000302),302,01.06.26 20:19,Prod,A1000302.6340,Tisch 10,108,S1000302.89476,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000302.89477,SP1000302.16.89477,SY1000302.2026.89477,iPad1(1000302),302,01.06.26 20:19,Prod,A1000302.6340,Tisch 10,108,S1000302.89477,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
