Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000174.57510,SP1000174.7.57510,SY1000174.2026.57510,iPad1(1000174),174,01.06.26 18:24,Prod,A1000174.6159,Tisch 17,116,S1000174.57510,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000174.57511,SP1000174.7.57511,SY1000174.2026.57511,iPad1(1000174),174,01.06.26 18:24,Prod,A1000174.6159,Tisch 17,116,S1000174.57511,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000174.57512,SP1000174.7.57512,SY1000174.2026.57512,iPad1(1000174),174,01.06.26 12:40,Prod,A1000174.6160,Tisch 22,120,S1000174.57512,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000174.57513,SP1000174.7.57513,SY1000174.2026.57513,iPad1(1000174),174,01.06.26 12:40,Prod,A1000174.6160,Tisch 22,120,S1000174.57513,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000174.57514,SP1000174.7.57514,SY1000174.2026.57514,iPad1(1000174),174,01.06.26 12:40,Prod,A1000174.6160,Tisch 22,120,S1000174.57514,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000174.57515,SP1000174.7.57515,SY1000174.2026.57515,iPad1(1000174),174,01.06.26 11:53,Prod,A1000174.6161,Tisch 14,116,S1000174.57515,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000174.57516,SP1000174.7.57516,SY1000174.2026.57516,iPad1(1000174),174,01.06.26 11:00,Prod,A1000174.6162,Tisch 8,103,S1000174.57516,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000174.57517,SP1000174.7.57517,SY1000174.2026.57517,iPad1(1000174),174,01.06.26 11:00,Prod,A1000174.6162,Tisch 8,103,S1000174.57517,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000174.57518,SP1000174.7.57518,SY1000174.2026.57518,iPad1(1000174),174,01.06.26 13:14,Prod,A1000174.6163,Tisch 5,108,S1000174.57518,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000174.57519,SP1000174.7.57519,SY1000174.2026.57519,iPad1(1000174),174,01.06.26 18:12,Prod,A1000174.6164,,116,S1000174.57519,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000174.57520,SP1000174.7.57520,SY1000174.2026.57520,iPad1(1000174),174,01.06.26 16:44,Prod,A1000174.6165,Tisch 23,103,S1000174.57520,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000174.57521,SP1000174.7.57521,SY1000174.2026.57521,iPad1(1000174),174,01.06.26 16:44,Prod,A1000174.6165,Tisch 23,103,S1000174.57521,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000174.57522,SP1000174.7.57522,SY1000174.2026.57522,iPad1(1000174),174,01.06.26 16:44,Prod,A1000174.6165,Tisch 23,103,S1000174.57522,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000174.57523,SP1000174.7.57523,SY1000174.2026.57523,iPad1(1000174),174,01.06.26 12:47,Prod,A1000174.6166,Tisch 9,110,S1000174.57523,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000174.57524,SP1000174.7.57524,SY1000174.2026.57524,iPad1(1000174),174,01.06.26 12:47,Prod,A1000174.6166,Tisch 9,110,S1000174.57524,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000174.57525,SP1000174.7.57525,SY1000174.2026.57525,iPad1(1000174),174,01.06.26 12:47,Prod,A1000174.6166,Tisch 9,110,S1000174.57525,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000174.57526,SP1000174.7.57526,SY1000174.2026.57526,iPad1(1000174),174,01.06.26 12:08,Prod,A1000174.6167,Tisch 3,116,S1000174.57526,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000174.57527,SP1000174.7.57527,SY1000174.2026.57527,iPad1(1000174),174,01.06.26 12:08,Prod,A1000174.6167,Tisch 3,116,S1000174.57527,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000174.57528,SP1000174.7.57528,SY1000174.2026.57528,iPad1(1000174),174,01.06.26 20:50,Prod,A1000174.6168,Tisch 6,103,S1000174.57528,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
