Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000279.50569,SP1000279.9.50569,SY1000279.2026.50569,iPad1(1000279),279,01.06.26 19:41,Prod,A1000279.6988,Tisch 18,102,S1000279.50569,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000279.50570,SP1000279.9.50570,SY1000279.2026.50570,iPad1(1000279),279,01.06.26 19:41,Prod,A1000279.6988,Tisch 18,102,S1000279.50570,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000279.50571,SP1000279.9.50571,SY1000279.2026.50571,iPad1(1000279),279,01.06.26 11:39,Prod,A1000279.6989,Tisch 19,104,S1000279.50571,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000279.50572,SP1000279.9.50572,SY1000279.2026.50572,iPad1(1000279),279,01.06.26 11:39,Prod,A1000279.6989,Tisch 19,104,S1000279.50572,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000279.50573,SP1000279.9.50573,SY1000279.2026.50573,iPad1(1000279),279,01.06.26 13:40,Prod,A1000279.6990,Tisch 12,104,S1000279.50573,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000279.50574,SP1000279.9.50574,SY1000279.2026.50574,iPad1(1000279),279,01.06.26 13:40,Prod,A1000279.6990,Tisch 12,104,S1000279.50574,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000279.50575,SP1000279.9.50575,SY1000279.2026.50575,iPad1(1000279),279,01.06.26 11:18,Prod,A1000279.6991,Tisch 13,104,S1000279.50575,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000279.50576,SP1000279.9.50576,SY1000279.2026.50576,iPad1(1000279),279,01.06.26 11:18,Prod,A1000279.6991,Tisch 13,104,S1000279.50576,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000279.50577,SP1000279.9.50577,SY1000279.2026.50577,iPad1(1000279),279,01.06.26 11:18,Prod,A1000279.6991,Tisch 13,104,S1000279.50577,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000279.50578,SP1000279.9.50578,SY1000279.2026.50578,iPad1(1000279),279,01.06.26 11:18,Prod,A1000279.6992,Tisch 11,103,S1000279.50578,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000279.50579,SP1000279.9.50579,SY1000279.2026.50579,iPad1(1000279),279,01.06.26 11:18,Prod,A1000279.6992,Tisch 11,103,S1000279.50579,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000279.50580,SP1000279.9.50580,SY1000279.2026.50580,iPad1(1000279),279,01.06.26 11:18,Prod,A1000279.6992,Tisch 11,103,S1000279.50580,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000279.50581,SP1000279.9.50581,SY1000279.2026.50581,iPad1(1000279),279,01.06.26 12:04,Prod,A1000279.6993,Tisch 8,102,S1000279.50581,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000279.50582,SP1000279.9.50582,SY1000279.2026.50582,iPad1(1000279),279,01.06.26 12:04,Prod,A1000279.6993,Tisch 8,102,S1000279.50582,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
