Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000010.77322,SP1000010.34.77322,SY1000010.2026.77322,iPad1(1000010),10,01.06.26 20:08,Prod,A1000010.6608,Tisch 6,113,S1000010.77322,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000010.77323,SP1000010.34.77323,SY1000010.2026.77323,iPad1(1000010),10,01.06.26 20:08,Prod,A1000010.6608,Tisch 6,113,S1000010.77323,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000010.77324,SP1000010.34.77324,SY1000010.2026.77324,iPad1(1000010),10,01.06.26 20:08,Prod,A1000010.6608,Tisch 6,113,S1000010.77324,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000010.77325,SP1000010.34.77325,SY1000010.2026.77325,iPad1(1000010),10,01.06.26 16:32,Prod,A1000010.6609,Tisch 17,101,S1000010.77325,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000010.77326,SP1000010.34.77326,SY1000010.2026.77326,iPad1(1000010),10,01.06.26 16:32,Prod,A1000010.6609,Tisch 17,101,S1000010.77326,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000010.77327,SP1000010.34.77327,SY1000010.2026.77327,iPad1(1000010),10,01.06.26 16:32,Prod,A1000010.6609,Tisch 17,101,S1000010.77327,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000010.77328,SP1000010.34.77328,SY1000010.2026.77328,iPad1(1000010),10,01.06.26 20:00,Prod,A1000010.6610,Tisch 3,117,S1000010.77328,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000010.77329,SP1000010.34.77329,SY1000010.2026.77329,iPad1(1000010),10,01.06.26 20:00,Prod,A1000010.6610,Tisch 3,117,S1000010.77329,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000010.77330,SP1000010.34.77330,SY1000010.2026.77330,iPad1(1000010),10,01.06.26 16:11,Prod,A1000010.6611,,112,S1000010.77330,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000010.77331,SP1000010.34.77331,SY1000010.2026.77331,iPad1(1000010),10,01.06.26 16:37,Prod,A1000010.6612,Tisch 15,118,S1000010.77331,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000010.77332,SP1000010.34.77332,SY1000010.2026.77332,iPad1(1000010),10,01.06.26 15:50,Prod,A1000010.6613,Tisch 20,116,S1000010.77332,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000010.77333,SP1000010.34.77333,SY1000010.2026.77333,iPad1(1000010),10,01.06.26 10:37,Prod,A1000010.6614,,115,S1000010.77333,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000010.77334,SP1000010.34.77334,SY1000010.2026.77334,iPad1(1000010),10,01.06.26 10:37,Prod,A1000010.6614,,115,S1000010.77334,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000010.77335,SP1000010.34.77335,SY1000010.2026.77335,iPad1(1000010),10,01.06.26 10:37,Prod,A1000010.6614,,115,S1000010.77335,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000010.77336,SP1000010.34.77336,SY1000010.2026.77336,iPad1(1000010),10,01.06.26 20:14,Prod,A1000010.6615,,116,S1000010.77336,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000010.77337,SP1000010.34.77337,SY1000010.2026.77337,iPad1(1000010),10,01.06.26 12:46,Prod,A1000010.6616,,112,S1000010.77337,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000010.77338,SP1000010.34.77338,SY1000010.2026.77338,iPad1(1000010),10,01.06.26 10:21,Prod,A1000010.6617,Tisch 4,116,S1000010.77338,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000010.77339,SP1000010.34.77339,SY1000010.2026.77339,iPad1(1000010),10,01.06.26 11:08,Prod,A1000010.6618,Tisch 21,117,S1000010.77339,SALE,2,13.5,27.0,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,25.233645,1.766355,Normalverkauf
S1000010.77340,SP1000010.34.77340,SY1000010.2026.77340,iPad1(1000010),10,01.06.26 11:08,Prod,A1000010.6618,Tisch 21,117,S1000010.77340,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000010.77341,SP1000010.34.77341,SY1000010.2026.77341,iPad1(1000010),10,01.06.26 11:08,Prod,A1000010.6618,Tisch 21,117,S1000010.77341,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000010.77342,SP1000010.34.77342,SY1000010.2026.77342,iPad1(1000010),10,01.06.26 08:00,Prod,A1000010.6619,Tisch 14,118,S1000010.77342,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000010.77343,SP1000010.34.77343,SY1000010.2026.77343,iPad1(1000010),10,01.06.26 08:00,Prod,A1000010.6619,Tisch 14,118,S1000010.77343,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000010.77344,SP1000010.34.77344,SY1000010.2026.77344,iPad1(1000010),10,01.06.26 08:00,Prod,A1000010.6619,Tisch 14,118,S1000010.77344,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000010.77345,SP1000010.34.77345,SY1000010.2026.77345,iPad1(1000010),10,01.06.26 16:16,Prod,A1000010.6620,Tisch 13,112,S1000010.77345,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000010.77346,SP1000010.34.77346,SY1000010.2026.77346,iPad1(1000010),10,01.06.26 17:50,Prod,A1000010.6621,Tisch 23,116,S1000010.77346,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000010.77347,SP1000010.34.77347,SY1000010.2026.77347,iPad1(1000010),10,01.06.26 17:50,Prod,A1000010.6621,Tisch 23,116,S1000010.77347,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000010.77348,SP1000010.34.77348,SY1000010.2026.77348,iPad1(1000010),10,01.06.26 13:20,Prod,A1000010.6622,Tisch 7,118,S1000010.77348,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
