Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000089.58921,SP1000089.27.58921,SY1000089.2026.58921,iPad1(1000089),89,01.06.26 11:48,Prod,A1000089.6378,Tisch 13,103,S1000089.58921,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000089.58922,SP1000089.27.58922,SY1000089.2026.58922,iPad1(1000089),89,01.06.26 11:48,Prod,A1000089.6378,Tisch 13,103,S1000089.58922,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000089.58923,SP1000089.27.58923,SY1000089.2026.58923,iPad1(1000089),89,01.06.26 11:48,Prod,A1000089.6378,Tisch 13,103,S1000089.58923,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000089.58924,SP1000089.27.58924,SY1000089.2026.58924,iPad1(1000089),89,01.06.26 11:09,Prod,A1000089.6379,Tisch 8,101,S1000089.58924,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000089.58925,SP1000089.27.58925,SY1000089.2026.58925,iPad1(1000089),89,01.06.26 12:48,Prod,A1000089.6380,Tisch 16,107,S1000089.58925,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000089.58926,SP1000089.27.58926,SY1000089.2026.58926,iPad1(1000089),89,01.06.26 12:48,Prod,A1000089.6380,Tisch 16,107,S1000089.58926,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000089.58927,SP1000089.27.58927,SY1000089.2026.58927,iPad1(1000089),89,01.06.26 12:48,Prod,A1000089.6380,Tisch 16,107,S1000089.58927,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000089.58928,SP1000089.27.58928,SY1000089.2026.58928,iPad1(1000089),89,01.06.26 08:45,Prod,A1000089.6381,Tisch 20,108,S1000089.58928,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000089.58929,SP1000089.27.58929,SY1000089.2026.58929,iPad1(1000089),89,01.06.26 08:45,Prod,A1000089.6381,Tisch 20,108,S1000089.58929,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000089.58930,SP1000089.27.58930,SY1000089.2026.58930,iPad1(1000089),89,01.06.26 08:45,Prod,A1000089.6381,Tisch 20,108,S1000089.58930,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
