Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000362.43823,SP1000362.21.43823,SY1000362.2026.43823,iPad1(1000362),362,01.06.26 20:49,Prod,A1000362.6699,Tisch 1,111,S1000362.43823,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000362.43824,SP1000362.21.43824,SY1000362.2026.43824,iPad1(1000362),362,01.06.26 20:49,Prod,A1000362.6699,Tisch 1,111,S1000362.43824,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000362.43825,SP1000362.21.43825,SY1000362.2026.43825,iPad1(1000362),362,01.06.26 20:49,Prod,A1000362.6699,Tisch 1,111,S1000362.43825,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000362.43826,SP1000362.21.43826,SY1000362.2026.43826,iPad1(1000362),362,01.06.26 11:13,Prod,A1000362.6700,Tisch 4,115,S1000362.43826,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000362.43827,SP1000362.21.43827,SY1000362.2026.43827,iPad1(1000362),362,01.06.26 19:26,Prod,A1000362.6701,Tisch 24,107,S1000362.43827,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000362.43828,SP1000362.21.43828,SY1000362.2026.43828,iPad1(1000362),362,01.06.26 10:31,Prod,A1000362.6702,Tisch 20,111,S1000362.43828,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000362.43829,SP1000362.21.43829,SY1000362.2026.43829,iPad1(1000362),362,01.06.26 10:31,Prod,A1000362.6702,Tisch 20,111,S1000362.43829,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000362.43830,SP1000362.21.43830,SY1000362.2026.43830,iPad1(1000362),362,01.06.26 11:02,Prod,A1000362.6703,Tisch 8,107,S1000362.43830,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000362.43831,SP1000362.21.43831,SY1000362.2026.43831,iPad1(1000362),362,01.06.26 15:43,Prod,A1000362.6704,Tisch 23,115,S1000362.43831,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000362.43832,SP1000362.21.43832,SY1000362.2026.43832,iPad1(1000362),362,01.06.26 15:43,Prod,A1000362.6704,Tisch 23,115,S1000362.43832,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000362.43833,SP1000362.21.43833,SY1000362.2026.43833,iPad1(1000362),362,01.06.26 15:43,Prod,A1000362.6704,Tisch 23,115,S1000362.43833,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000362.43834,SP1000362.21.43834,SY1000362.2026.43834,iPad1(1000362),362,01.06.26 11:11,Prod,A1000362.6705,Tisch 11,107,S1000362.43834,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000362.43835,SP1000362.21.43835,SY1000362.2026.43835,iPad1(1000362),362,01.06.26 11:11,Prod,A1000362.6705,Tisch 11,107,S1000362.43835,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000362.43836,SP1000362.21.43836,SY1000362.2026.43836,iPad1(1000362),362,01.06.26 18:11,Prod,A1000362.6706,Tisch 23,115,S1000362.43836,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000362.43837,SP1000362.21.43837,SY1000362.2026.43837,iPad1(1000362),362,01.06.26 18:11,Prod,A1000362.6706,Tisch 23,115,S1000362.43837,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000362.43838,SP1000362.21.43838,SY1000362.2026.43838,iPad1(1000362),362,01.06.26 18:11,Prod,A1000362.6706,Tisch 23,115,S1000362.43838,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000362.43839,SP1000362.21.43839,SY1000362.2026.43839,iPad1(1000362),362,01.06.26 12:08,Prod,A1000362.6707,Tisch 19,111,S1000362.43839,SALE,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000362.43840,SP1000362.21.43840,SY1000362.2026.43840,iPad1(1000362),362,01.06.26 12:08,Prod,A1000362.6707,Tisch 19,111,S1000362.43840,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000362.43841,SP1000362.21.43841,SY1000362.2026.43841,iPad1(1000362),362,01.06.26 17:42,Prod,A1000362.6708,Tisch 1,117,S1000362.43841,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000362.43842,SP1000362.21.43842,SY1000362.2026.43842,iPad1(1000362),362,01.06.26 17:42,Prod,A1000362.6708,Tisch 1,117,S1000362.43842,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000362.43843,SP1000362.21.43843,SY1000362.2026.43843,iPad1(1000362),362,01.06.26 19:31,Prod,A1000362.6709,Tisch 9,103,S1000362.43843,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000362.43844,SP1000362.21.43844,SY1000362.2026.43844,iPad1(1000362),362,01.06.26 19:31,Prod,A1000362.6709,Tisch 9,103,S1000362.43844,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000362.43845,SP1000362.21.43845,SY1000362.2026.43845,iPad1(1000362),362,01.06.26 19:31,Prod,A1000362.6709,Tisch 9,103,S1000362.43845,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000362.43846,SP1000362.21.43846,SY1000362.2026.43846,iPad1(1000362),362,01.06.26 19:50,Prod,A1000362.6710,Tisch 1,117,S1000362.43846,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000362.43847,SP1000362.21.43847,SY1000362.2026.43847,iPad1(1000362),362,01.06.26 18:35,Prod,A1000362.6711,Tisch 3,102,S1000362.43847,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000362.43848,SP1000362.21.43848,SY1000362.2026.43848,iPad1(1000362),362,01.06.26 11:37,Prod,A1000362.6712,Tisch 20,115,S1000362.43848,VOID,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000362.43849,SP1000362.21.43849,SY1000362.2026.43849,iPad1(1000362),362,01.06.26 19:07,Prod,A1000362.6713,Tisch 8,103,S1000362.43849,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
