Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000029.65652,SP1000029.43.65652,SY1000029.2026.65652,iPad1(1000029),29,01.06.26 15:50,Prod,A1000029.6356,Tisch 11,113,S1000029.65652,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000029.65653,SP1000029.43.65653,SY1000029.2026.65653,iPad1(1000029),29,01.06.26 18:21,Prod,A1000029.6357,Tisch 19,104,S1000029.65653,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000029.65654,SP1000029.43.65654,SY1000029.2026.65654,iPad1(1000029),29,01.06.26 18:21,Prod,A1000029.6357,Tisch 19,104,S1000029.65654,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000029.65655,SP1000029.43.65655,SY1000029.2026.65655,iPad1(1000029),29,01.06.26 18:21,Prod,A1000029.6357,Tisch 19,104,S1000029.65655,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000029.65656,SP1000029.43.65656,SY1000029.2026.65656,iPad1(1000029),29,01.06.26 17:01,Prod,A1000029.6358,Tisch 23,113,S1000029.65656,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000029.65657,SP1000029.43.65657,SY1000029.2026.65657,iPad1(1000029),29,01.06.26 17:01,Prod,A1000029.6358,Tisch 23,113,S1000029.65657,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000029.65658,SP1000029.43.65658,SY1000029.2026.65658,iPad1(1000029),29,01.06.26 17:01,Prod,A1000029.6358,Tisch 23,113,S1000029.65658,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000029.65659,SP1000029.43.65659,SY1000029.2026.65659,iPad1(1000029),29,01.06.26 10:10,Prod,A1000029.6359,Tisch 18,112,S1000029.65659,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000029.65660,SP1000029.43.65660,SY1000029.2026.65660,iPad1(1000029),29,01.06.26 10:10,Prod,A1000029.6359,Tisch 18,112,S1000029.65660,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000029.65661,SP1000029.43.65661,SY1000029.2026.65661,iPad1(1000029),29,01.06.26 10:10,Prod,A1000029.6359,Tisch 18,112,S1000029.65661,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000029.65662,SP1000029.43.65662,SY1000029.2026.65662,iPad1(1000029),29,01.06.26 14:35,Prod,A1000029.6360,Tisch 3,115,S1000029.65662,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000029.65663,SP1000029.43.65663,SY1000029.2026.65663,iPad1(1000029),29,01.06.26 14:35,Prod,A1000029.6360,Tisch 3,115,S1000029.65663,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000029.65664,SP1000029.43.65664,SY1000029.2026.65664,iPad1(1000029),29,01.06.26 14:35,Prod,A1000029.6360,Tisch 3,115,S1000029.65664,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000029.65665,SP1000029.43.65665,SY1000029.2026.65665,iPad1(1000029),29,01.06.26 08:36,Prod,A1000029.6361,Tisch 16,109,S1000029.65665,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000029.65666,SP1000029.43.65666,SY1000029.2026.65666,iPad1(1000029),29,01.06.26 08:36,Prod,A1000029.6361,Tisch 16,109,S1000029.65666,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
