Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000162.63443,SP1000162.37.63443,SY1000162.2026.63443,iPad1(1000162),162,01.06.26 09:51,Prod,A1000162.6291,Tisch 22,117,S1000162.63443,VOID,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000162.63444,SP1000162.37.63444,SY1000162.2026.63444,iPad1(1000162),162,01.06.26 09:51,Prod,A1000162.6291,Tisch 22,117,S1000162.63444,VOID,1,5.9,5.9,0.0,0.0,0.0,0.0,123,Inger-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000162.63445,SP1000162.37.63445,SY1000162.2026.63445,iPad1(1000162),162,01.06.26 09:51,Prod,A1000162.6291,Tisch 22,117,S1000162.63445,VOID,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000162.63446,SP1000162.37.63446,SY1000162.2026.63446,iPad1(1000162),162,01.06.26 08:22,Prod,A1000162.6292,Tisch 16,105,S1000162.63446,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000162.63447,SP1000162.37.63447,SY1000162.2026.63447,iPad1(1000162),162,01.06.26 08:22,Prod,A1000162.6292,Tisch 16,105,S1000162.63447,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000162.63448,SP1000162.37.63448,SY1000162.2026.63448,iPad1(1000162),162,01.06.26 13:58,Prod,A1000162.6293,Tisch 1,117,S1000162.63448,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000162.63449,SP1000162.37.63449,SY1000162.2026.63449,iPad1(1000162),162,01.06.26 13:58,Prod,A1000162.6293,Tisch 1,117,S1000162.63449,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000162.63450,SP1000162.37.63450,SY1000162.2026.63450,iPad1(1000162),162,01.06.26 13:58,Prod,A1000162.6293,Tisch 1,117,S1000162.63450,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000162.63451,SP1000162.37.63451,SY1000162.2026.63451,iPad1(1000162),162,01.06.26 18:29,Prod,A1000162.6294,Tisch 2,117,S1000162.63451,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000162.63452,SP1000162.37.63452,SY1000162.2026.63452,iPad1(1000162),162,01.06.26 18:29,Prod,A1000162.6294,Tisch 2,117,S1000162.63452,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000162.63453,SP1000162.37.63453,SY1000162.2026.63453,iPad1(1000162),162,01.06.26 13:41,Prod,A1000162.6295,Tisch 22,117,S1000162.63453,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000162.63454,SP1000162.37.63454,SY1000162.2026.63454,iPad1(1000162),162,01.06.26 20:47,Prod,A1000162.6296,Tisch 23,113,S1000162.63454,VOID,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
