Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000269.18924,SP1000269.5.18924,SY1000269.2026.18924,iPad1(1000269),269,01.06.26 18:33,Prod,A1000269.6456,Tisch 1,113,S1000269.18924,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000269.18925,SP1000269.5.18925,SY1000269.2026.18925,iPad1(1000269),269,01.06.26 13:03,Prod,A1000269.6457,,109,S1000269.18925,VOID,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000269.18926,SP1000269.5.18926,SY1000269.2026.18926,iPad1(1000269),269,01.06.26 13:03,Prod,A1000269.6457,,109,S1000269.18926,VOID,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000269.18927,SP1000269.5.18927,SY1000269.2026.18927,iPad1(1000269),269,01.06.26 17:15,Prod,A1000269.6458,Tisch 16,103,S1000269.18927,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000269.18928,SP1000269.5.18928,SY1000269.2026.18928,iPad1(1000269),269,01.06.26 17:15,Prod,A1000269.6458,Tisch 16,103,S1000269.18928,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000269.18929,SP1000269.5.18929,SY1000269.2026.18929,iPad1(1000269),269,01.06.26 15:33,Prod,A1000269.6459,Tisch 3,103,S1000269.18929,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000269.18930,SP1000269.5.18930,SY1000269.2026.18930,iPad1(1000269),269,01.06.26 17:28,Prod,A1000269.6460,Tisch 24,103,S1000269.18930,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000269.18931,SP1000269.5.18931,SY1000269.2026.18931,iPad1(1000269),269,01.06.26 17:28,Prod,A1000269.6460,Tisch 24,103,S1000269.18931,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000269.18932,SP1000269.5.18932,SY1000269.2026.18932,iPad1(1000269),269,01.06.26 17:28,Prod,A1000269.6460,Tisch 24,103,S1000269.18932,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000269.18933,SP1000269.5.18933,SY1000269.2026.18933,iPad1(1000269),269,01.06.26 08:10,Prod,A1000269.6461,Tisch 10,103,S1000269.18933,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
