Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000115.77891,SP1000115.19.77891,SY1000115.2026.77891,iPad1(1000115),115,01.06.26 11:08,Prod,A1000115.6099,Tisch 8,105,S1000115.77891,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000115.77892,SP1000115.19.77892,SY1000115.2026.77892,iPad1(1000115),115,01.06.26 11:08,Prod,A1000115.6099,Tisch 8,105,S1000115.77892,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000115.77893,SP1000115.19.77893,SY1000115.2026.77893,iPad1(1000115),115,01.06.26 18:51,Prod,A1000115.6100,,104,S1000115.77893,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000115.77894,SP1000115.19.77894,SY1000115.2026.77894,iPad1(1000115),115,01.06.26 09:13,Prod,A1000115.6101,Tisch 20,113,S1000115.77894,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000115.77895,SP1000115.19.77895,SY1000115.2026.77895,iPad1(1000115),115,01.06.26 11:27,Prod,A1000115.6102,Tisch 18,105,S1000115.77895,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000115.77896,SP1000115.19.77896,SY1000115.2026.77896,iPad1(1000115),115,01.06.26 15:48,Prod,A1000115.6103,Tisch 15,113,S1000115.77896,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000115.77897,SP1000115.19.77897,SY1000115.2026.77897,iPad1(1000115),115,01.06.26 18:05,Prod,A1000115.6104,Tisch 21,113,S1000115.77897,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000115.77898,SP1000115.19.77898,SY1000115.2026.77898,iPad1(1000115),115,01.06.26 20:42,Prod,A1000115.6105,Tisch 23,101,S1000115.77898,VOID,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000115.77899,SP1000115.19.77899,SY1000115.2026.77899,iPad1(1000115),115,01.06.26 12:38,Prod,A1000115.6106,Tisch 13,113,S1000115.77899,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000115.77900,SP1000115.19.77900,SY1000115.2026.77900,iPad1(1000115),115,01.06.26 12:38,Prod,A1000115.6106,Tisch 13,113,S1000115.77900,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000115.77901,SP1000115.19.77901,SY1000115.2026.77901,iPad1(1000115),115,01.06.26 12:38,Prod,A1000115.6106,Tisch 13,113,S1000115.77901,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000115.77902,SP1000115.19.77902,SY1000115.2026.77902,iPad1(1000115),115,01.06.26 20:33,Prod,A1000115.6107,Tisch 24,113,S1000115.77902,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000115.77903,SP1000115.19.77903,SY1000115.2026.77903,iPad1(1000115),115,01.06.26 20:33,Prod,A1000115.6107,Tisch 24,113,S1000115.77903,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000115.77904,SP1000115.19.77904,SY1000115.2026.77904,iPad1(1000115),115,01.06.26 20:33,Prod,A1000115.6107,Tisch 24,113,S1000115.77904,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000115.77905,SP1000115.19.77905,SY1000115.2026.77905,iPad1(1000115),115,01.06.26 18:02,Prod,A1000115.6108,Tisch 5,119,S1000115.77905,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000115.77906,SP1000115.19.77906,SY1000115.2026.77906,iPad1(1000115),115,01.06.26 18:02,Prod,A1000115.6108,Tisch 5,119,S1000115.77906,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000115.77907,SP1000115.19.77907,SY1000115.2026.77907,iPad1(1000115),115,01.06.26 18:02,Prod,A1000115.6108,Tisch 5,119,S1000115.77907,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000115.77908,SP1000115.19.77908,SY1000115.2026.77908,iPad1(1000115),115,01.06.26 09:36,Prod,A1000115.6109,Tisch 15,107,S1000115.77908,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000115.77909,SP1000115.19.77909,SY1000115.2026.77909,iPad1(1000115),115,01.06.26 09:36,Prod,A1000115.6109,Tisch 15,107,S1000115.77909,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
