Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000323.24692,SP1000323.35.24692,SY1000323.2026.24692,iPad1(1000323),323,01.06.26 08:39,Prod,A1000323.6493,Tisch 18,106,S1000323.24692,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000323.24693,SP1000323.35.24693,SY1000323.2026.24693,iPad1(1000323),323,01.06.26 08:39,Prod,A1000323.6493,Tisch 18,106,S1000323.24693,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000323.24694,SP1000323.35.24694,SY1000323.2026.24694,iPad1(1000323),323,01.06.26 08:39,Prod,A1000323.6493,Tisch 18,106,S1000323.24694,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000323.24695,SP1000323.35.24695,SY1000323.2026.24695,iPad1(1000323),323,01.06.26 18:14,Prod,A1000323.6494,Tisch 14,115,S1000323.24695,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000323.24696,SP1000323.35.24696,SY1000323.2026.24696,iPad1(1000323),323,01.06.26 18:14,Prod,A1000323.6494,Tisch 14,115,S1000323.24696,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000323.24697,SP1000323.35.24697,SY1000323.2026.24697,iPad1(1000323),323,01.06.26 18:14,Prod,A1000323.6494,Tisch 14,115,S1000323.24697,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000323.24698,SP1000323.35.24698,SY1000323.2026.24698,iPad1(1000323),323,01.06.26 14:51,Prod,A1000323.6495,Tisch 19,104,S1000323.24698,VOID,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000323.24699,SP1000323.35.24699,SY1000323.2026.24699,iPad1(1000323),323,01.06.26 13:14,Prod,A1000323.6496,,101,S1000323.24699,SALE,2,14.5,29.0,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,27.102804,1.897196,Normalverkauf
S1000323.24700,SP1000323.35.24700,SY1000323.2026.24700,iPad1(1000323),323,01.06.26 13:14,Prod,A1000323.6496,,101,S1000323.24700,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000323.24701,SP1000323.35.24701,SY1000323.2026.24701,iPad1(1000323),323,01.06.26 13:14,Prod,A1000323.6496,,101,S1000323.24701,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000323.24702,SP1000323.35.24702,SY1000323.2026.24702,iPad1(1000323),323,01.06.26 17:34,Prod,A1000323.6497,Tisch 3,115,S1000323.24702,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000323.24703,SP1000323.35.24703,SY1000323.2026.24703,iPad1(1000323),323,01.06.26 17:34,Prod,A1000323.6497,Tisch 3,115,S1000323.24703,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000323.24704,SP1000323.35.24704,SY1000323.2026.24704,iPad1(1000323),323,01.06.26 11:48,Prod,A1000323.6498,Tisch 22,104,S1000323.24704,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000323.24705,SP1000323.35.24705,SY1000323.2026.24705,iPad1(1000323),323,01.06.26 11:48,Prod,A1000323.6498,Tisch 22,104,S1000323.24705,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000323.24706,SP1000323.35.24706,SY1000323.2026.24706,iPad1(1000323),323,01.06.26 16:40,Prod,A1000323.6499,Tisch 8,116,S1000323.24706,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000323.24707,SP1000323.35.24707,SY1000323.2026.24707,iPad1(1000323),323,01.06.26 16:40,Prod,A1000323.6499,Tisch 8,116,S1000323.24707,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000323.24708,SP1000323.35.24708,SY1000323.2026.24708,iPad1(1000323),323,01.06.26 11:21,Prod,A1000323.6500,Tisch 8,116,S1000323.24708,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000323.24709,SP1000323.35.24709,SY1000323.2026.24709,iPad1(1000323),323,01.06.26 16:04,Prod,A1000323.6501,,104,S1000323.24709,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000323.24710,SP1000323.35.24710,SY1000323.2026.24710,iPad1(1000323),323,01.06.26 17:53,Prod,A1000323.6502,Tisch 17,106,S1000323.24710,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000323.24711,SP1000323.35.24711,SY1000323.2026.24711,iPad1(1000323),323,01.06.26 17:53,Prod,A1000323.6502,Tisch 17,106,S1000323.24711,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000323.24712,SP1000323.35.24712,SY1000323.2026.24712,iPad1(1000323),323,01.06.26 17:53,Prod,A1000323.6502,Tisch 17,106,S1000323.24712,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000323.24713,SP1000323.35.24713,SY1000323.2026.24713,iPad1(1000323),323,01.06.26 20:58,Prod,A1000323.6503,Tisch 13,106,S1000323.24713,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000323.24714,SP1000323.35.24714,SY1000323.2026.24714,iPad1(1000323),323,01.06.26 12:03,Prod,A1000323.6504,Tisch 18,115,S1000323.24714,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000323.24715,SP1000323.35.24715,SY1000323.2026.24715,iPad1(1000323),323,01.06.26 12:03,Prod,A1000323.6504,Tisch 18,115,S1000323.24715,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000323.24716,SP1000323.35.24716,SY1000323.2026.24716,iPad1(1000323),323,01.06.26 17:12,Prod,A1000323.6505,Tisch 16,106,S1000323.24716,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000323.24717,SP1000323.35.24717,SY1000323.2026.24717,iPad1(1000323),323,01.06.26 11:49,Prod,A1000323.6506,Tisch 18,113,S1000323.24717,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000323.24718,SP1000323.35.24718,SY1000323.2026.24718,iPad1(1000323),323,01.06.26 11:49,Prod,A1000323.6506,Tisch 18,113,S1000323.24718,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000323.24719,SP1000323.35.24719,SY1000323.2026.24719,iPad1(1000323),323,01.06.26 11:49,Prod,A1000323.6506,Tisch 18,113,S1000323.24719,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000323.24720,SP1000323.35.24720,SY1000323.2026.24720,iPad1(1000323),323,01.06.26 17:20,Prod,A1000323.6507,,106,S1000323.24720,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000323.24721,SP1000323.35.24721,SY1000323.2026.24721,iPad1(1000323),323,01.06.26 10:23,Prod,A1000323.6508,Tisch 1,106,S1000323.24721,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000323.24722,SP1000323.35.24722,SY1000323.2026.24722,iPad1(1000323),323,01.06.26 12:33,Prod,A1000323.6509,Tisch 10,104,S1000323.24722,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000323.24723,SP1000323.35.24723,SY1000323.2026.24723,iPad1(1000323),323,01.06.26 12:33,Prod,A1000323.6509,Tisch 10,104,S1000323.24723,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000323.24724,SP1000323.35.24724,SY1000323.2026.24724,iPad1(1000323),323,01.06.26 19:50,Prod,A1000323.6510,Tisch 23,101,S1000323.24724,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000323.24725,SP1000323.35.24725,SY1000323.2026.24725,iPad1(1000323),323,01.06.26 12:40,Prod,A1000323.6511,Tisch 22,116,S1000323.24725,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000323.24726,SP1000323.35.24726,SY1000323.2026.24726,iPad1(1000323),323,01.06.26 16:17,Prod,A1000323.6512,Tisch 13,113,S1000323.24726,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000323.24727,SP1000323.35.24727,SY1000323.2026.24727,iPad1(1000323),323,01.06.26 16:17,Prod,A1000323.6512,Tisch 13,113,S1000323.24727,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000323.24728,SP1000323.35.24728,SY1000323.2026.24728,iPad1(1000323),323,01.06.26 20:20,Prod,A1000323.6513,Tisch 12,101,S1000323.24728,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000323.24729,SP1000323.35.24729,SY1000323.2026.24729,iPad1(1000323),323,01.06.26 20:20,Prod,A1000323.6513,Tisch 12,101,S1000323.24729,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000323.24730,SP1000323.35.24730,SY1000323.2026.24730,iPad1(1000323),323,01.06.26 20:20,Prod,A1000323.6513,Tisch 12,101,S1000323.24730,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000323.24731,SP1000323.35.24731,SY1000323.2026.24731,iPad1(1000323),323,01.06.26 08:51,Prod,A1000323.6514,Tisch 24,104,S1000323.24731,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000323.24732,SP1000323.35.24732,SY1000323.2026.24732,iPad1(1000323),323,01.06.26 08:51,Prod,A1000323.6514,Tisch 24,104,S1000323.24732,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000323.24733,SP1000323.35.24733,SY1000323.2026.24733,iPad1(1000323),323,01.06.26 15:19,Prod,A1000323.6515,,104,S1000323.24733,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
