Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000131.13762,SP1000131.20.13762,SY1000131.2026.13762,iPad1(1000131),131,01.06.26 14:57,Prod,A1000131.6781,Tisch 9,101,S1000131.13762,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000131.13763,SP1000131.20.13763,SY1000131.2026.13763,iPad1(1000131),131,01.06.26 20:42,Prod,A1000131.6782,Tisch 9,101,S1000131.13763,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000131.13764,SP1000131.20.13764,SY1000131.2026.13764,iPad1(1000131),131,01.06.26 11:39,Prod,A1000131.6783,Tisch 5,113,S1000131.13764,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000131.13765,SP1000131.20.13765,SY1000131.2026.13765,iPad1(1000131),131,01.06.26 11:39,Prod,A1000131.6783,Tisch 5,113,S1000131.13765,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000131.13766,SP1000131.20.13766,SY1000131.2026.13766,iPad1(1000131),131,01.06.26 13:55,Prod,A1000131.6784,Tisch 14,101,S1000131.13766,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000131.13767,SP1000131.20.13767,SY1000131.2026.13767,iPad1(1000131),131,01.06.26 13:55,Prod,A1000131.6784,Tisch 14,101,S1000131.13767,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000131.13768,SP1000131.20.13768,SY1000131.2026.13768,iPad1(1000131),131,01.06.26 18:41,Prod,A1000131.6785,Tisch 24,101,S1000131.13768,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000131.13769,SP1000131.20.13769,SY1000131.2026.13769,iPad1(1000131),131,01.06.26 18:41,Prod,A1000131.6785,Tisch 24,101,S1000131.13769,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000131.13770,SP1000131.20.13770,SY1000131.2026.13770,iPad1(1000131),131,01.06.26 11:10,Prod,A1000131.6786,Tisch 3,113,S1000131.13770,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000131.13771,SP1000131.20.13771,SY1000131.2026.13771,iPad1(1000131),131,01.06.26 11:10,Prod,A1000131.6786,Tisch 3,113,S1000131.13771,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000131.13772,SP1000131.20.13772,SY1000131.2026.13772,iPad1(1000131),131,01.06.26 14:19,Prod,A1000131.6787,Tisch 2,108,S1000131.13772,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000131.13773,SP1000131.20.13773,SY1000131.2026.13773,iPad1(1000131),131,01.06.26 18:31,Prod,A1000131.6788,Tisch 11,102,S1000131.13773,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000131.13774,SP1000131.20.13774,SY1000131.2026.13774,iPad1(1000131),131,01.06.26 18:31,Prod,A1000131.6788,Tisch 11,102,S1000131.13774,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000131.13775,SP1000131.20.13775,SY1000131.2026.13775,iPad1(1000131),131,01.06.26 19:09,Prod,A1000131.6789,Tisch 4,112,S1000131.13775,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000131.13776,SP1000131.20.13776,SY1000131.2026.13776,iPad1(1000131),131,01.06.26 19:09,Prod,A1000131.6789,Tisch 4,112,S1000131.13776,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000131.13777,SP1000131.20.13777,SY1000131.2026.13777,iPad1(1000131),131,01.06.26 19:09,Prod,A1000131.6789,Tisch 4,112,S1000131.13777,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000131.13778,SP1000131.20.13778,SY1000131.2026.13778,iPad1(1000131),131,01.06.26 11:51,Prod,A1000131.6790,Tisch 10,102,S1000131.13778,VOID,1,5.9,5.9,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000131.13779,SP1000131.20.13779,SY1000131.2026.13779,iPad1(1000131),131,01.06.26 11:51,Prod,A1000131.6790,Tisch 10,102,S1000131.13779,VOID,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000131.13780,SP1000131.20.13780,SY1000131.2026.13780,iPad1(1000131),131,01.06.26 19:32,Prod,A1000131.6791,Tisch 2,119,S1000131.13780,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000131.13781,SP1000131.20.13781,SY1000131.2026.13781,iPad1(1000131),131,01.06.26 19:32,Prod,A1000131.6791,Tisch 2,119,S1000131.13781,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000131.13782,SP1000131.20.13782,SY1000131.2026.13782,iPad1(1000131),131,01.06.26 16:03,Prod,A1000131.6792,Tisch 24,108,S1000131.13782,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000131.13783,SP1000131.20.13783,SY1000131.2026.13783,iPad1(1000131),131,01.06.26 16:03,Prod,A1000131.6792,Tisch 24,108,S1000131.13783,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000131.13784,SP1000131.20.13784,SY1000131.2026.13784,iPad1(1000131),131,01.06.26 19:31,Prod,A1000131.6793,Tisch 19,102,S1000131.13784,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000131.13785,SP1000131.20.13785,SY1000131.2026.13785,iPad1(1000131),131,01.06.26 19:31,Prod,A1000131.6793,Tisch 19,102,S1000131.13785,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000131.13786,SP1000131.20.13786,SY1000131.2026.13786,iPad1(1000131),131,01.06.26 20:41,Prod,A1000131.6794,Tisch 3,112,S1000131.13786,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000131.13787,SP1000131.20.13787,SY1000131.2026.13787,iPad1(1000131),131,01.06.26 20:41,Prod,A1000131.6794,Tisch 3,112,S1000131.13787,SALE,2,13.5,27.0,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,25.233645,1.766355,Normalverkauf
