Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000109.18719,SP1000109.50.18719,SY1000109.2026.18719,iPad1(1000109),109,01.06.26 20:38,Prod,A1000109.6731,Tisch 3,105,S1000109.18719,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000109.18720,SP1000109.50.18720,SY1000109.2026.18720,iPad1(1000109),109,01.06.26 20:38,Prod,A1000109.6731,Tisch 3,105,S1000109.18720,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000109.18721,SP1000109.50.18721,SY1000109.2026.18721,iPad1(1000109),109,01.06.26 20:38,Prod,A1000109.6731,Tisch 3,105,S1000109.18721,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000109.18722,SP1000109.50.18722,SY1000109.2026.18722,iPad1(1000109),109,01.06.26 20:25,Prod,A1000109.6732,Tisch 23,104,S1000109.18722,VOID,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000109.18723,SP1000109.50.18723,SY1000109.2026.18723,iPad1(1000109),109,01.06.26 20:25,Prod,A1000109.6732,Tisch 23,104,S1000109.18723,VOID,2,14.5,29.0,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,27.102804,1.897196,Normalverkauf
S1000109.18724,SP1000109.50.18724,SY1000109.2026.18724,iPad1(1000109),109,01.06.26 14:37,Prod,A1000109.6733,,111,S1000109.18724,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000109.18725,SP1000109.50.18725,SY1000109.2026.18725,iPad1(1000109),109,01.06.26 14:37,Prod,A1000109.6733,,111,S1000109.18725,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000109.18726,SP1000109.50.18726,SY1000109.2026.18726,iPad1(1000109),109,01.06.26 08:00,Prod,A1000109.6734,Tisch 10,109,S1000109.18726,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000109.18727,SP1000109.50.18727,SY1000109.2026.18727,iPad1(1000109),109,01.06.26 18:25,Prod,A1000109.6735,Tisch 24,111,S1000109.18727,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000109.18728,SP1000109.50.18728,SY1000109.2026.18728,iPad1(1000109),109,01.06.26 13:04,Prod,A1000109.6736,Tisch 12,101,S1000109.18728,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000109.18729,SP1000109.50.18729,SY1000109.2026.18729,iPad1(1000109),109,01.06.26 13:32,Prod,A1000109.6737,Tisch 24,106,S1000109.18729,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000109.18730,SP1000109.50.18730,SY1000109.2026.18730,iPad1(1000109),109,01.06.26 13:32,Prod,A1000109.6737,Tisch 24,106,S1000109.18730,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000109.18731,SP1000109.50.18731,SY1000109.2026.18731,iPad1(1000109),109,01.06.26 16:25,Prod,A1000109.6738,Tisch 5,111,S1000109.18731,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000109.18732,SP1000109.50.18732,SY1000109.2026.18732,iPad1(1000109),109,01.06.26 16:25,Prod,A1000109.6738,Tisch 5,111,S1000109.18732,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000109.18733,SP1000109.50.18733,SY1000109.2026.18733,iPad1(1000109),109,01.06.26 16:25,Prod,A1000109.6738,Tisch 5,111,S1000109.18733,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000109.18734,SP1000109.50.18734,SY1000109.2026.18734,iPad1(1000109),109,01.06.26 20:26,Prod,A1000109.6739,Tisch 18,109,S1000109.18734,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000109.18735,SP1000109.50.18735,SY1000109.2026.18735,iPad1(1000109),109,01.06.26 12:45,Prod,A1000109.6740,Tisch 3,105,S1000109.18735,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000109.18736,SP1000109.50.18736,SY1000109.2026.18736,iPad1(1000109),109,01.06.26 16:36,Prod,A1000109.6741,Tisch 2,105,S1000109.18736,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000109.18737,SP1000109.50.18737,SY1000109.2026.18737,iPad1(1000109),109,01.06.26 19:20,Prod,A1000109.6742,Tisch 3,106,S1000109.18737,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000109.18738,SP1000109.50.18738,SY1000109.2026.18738,iPad1(1000109),109,01.06.26 16:50,Prod,A1000109.6743,Tisch 19,104,S1000109.18738,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000109.18739,SP1000109.50.18739,SY1000109.2026.18739,iPad1(1000109),109,01.06.26 16:50,Prod,A1000109.6743,Tisch 19,104,S1000109.18739,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000109.18740,SP1000109.50.18740,SY1000109.2026.18740,iPad1(1000109),109,01.06.26 16:50,Prod,A1000109.6743,Tisch 19,104,S1000109.18740,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000109.18741,SP1000109.50.18741,SY1000109.2026.18741,iPad1(1000109),109,01.06.26 19:15,Prod,A1000109.6744,,104,S1000109.18741,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000109.18742,SP1000109.50.18742,SY1000109.2026.18742,iPad1(1000109),109,01.06.26 19:15,Prod,A1000109.6744,,104,S1000109.18742,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000109.18743,SP1000109.50.18743,SY1000109.2026.18743,iPad1(1000109),109,01.06.26 08:37,Prod,A1000109.6745,Tisch 2,104,S1000109.18743,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000109.18744,SP1000109.50.18744,SY1000109.2026.18744,iPad1(1000109),109,01.06.26 18:29,Prod,A1000109.6746,,111,S1000109.18744,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000109.18745,SP1000109.50.18745,SY1000109.2026.18745,iPad1(1000109),109,01.06.26 18:29,Prod,A1000109.6746,,111,S1000109.18745,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000109.18746,SP1000109.50.18746,SY1000109.2026.18746,iPad1(1000109),109,01.06.26 18:29,Prod,A1000109.6746,,111,S1000109.18746,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000109.18747,SP1000109.50.18747,SY1000109.2026.18747,iPad1(1000109),109,01.06.26 20:01,Prod,A1000109.6747,,111,S1000109.18747,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000109.18748,SP1000109.50.18748,SY1000109.2026.18748,iPad1(1000109),109,01.06.26 10:13,Prod,A1000109.6748,,105,S1000109.18748,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000109.18749,SP1000109.50.18749,SY1000109.2026.18749,iPad1(1000109),109,01.06.26 10:13,Prod,A1000109.6748,,105,S1000109.18749,SALE,2,13.5,27.0,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,25.233645,1.766355,Normalverkauf
S1000109.18750,SP1000109.50.18750,SY1000109.2026.18750,iPad1(1000109),109,01.06.26 10:13,Prod,A1000109.6748,,105,S1000109.18750,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000109.18751,SP1000109.50.18751,SY1000109.2026.18751,iPad1(1000109),109,01.06.26 15:20,Prod,A1000109.6749,Tisch 24,105,S1000109.18751,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000109.18752,SP1000109.50.18752,SY1000109.2026.18752,iPad1(1000109),109,01.06.26 15:20,Prod,A1000109.6749,Tisch 24,105,S1000109.18752,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000109.18753,SP1000109.50.18753,SY1000109.2026.18753,iPad1(1000109),109,01.06.26 13:05,Prod,A1000109.6750,Tisch 13,105,S1000109.18753,VOID,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000109.18754,SP1000109.50.18754,SY1000109.2026.18754,iPad1(1000109),109,01.06.26 19:09,Prod,A1000109.6751,Tisch 7,105,S1000109.18754,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000109.18755,SP1000109.50.18755,SY1000109.2026.18755,iPad1(1000109),109,01.06.26 19:09,Prod,A1000109.6751,Tisch 7,105,S1000109.18755,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000109.18756,SP1000109.50.18756,SY1000109.2026.18756,iPad1(1000109),109,01.06.26 19:09,Prod,A1000109.6751,Tisch 7,105,S1000109.18756,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000109.18757,SP1000109.50.18757,SY1000109.2026.18757,iPad1(1000109),109,01.06.26 10:19,Prod,A1000109.6752,Tisch 8,106,S1000109.18757,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
