Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000214.83708,SP1000214.5.83708,SY1000214.2026.83708,iPad1(1000214),214,01.06.26 12:43,Prod,A1000214.6508,Tisch 11,104,S1000214.83708,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000214.83709,SP1000214.5.83709,SY1000214.2026.83709,iPad1(1000214),214,01.06.26 12:43,Prod,A1000214.6508,Tisch 11,104,S1000214.83709,SALE,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000214.83710,SP1000214.5.83710,SY1000214.2026.83710,iPad1(1000214),214,01.06.26 17:40,Prod,A1000214.6509,Tisch 20,116,S1000214.83710,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000214.83711,SP1000214.5.83711,SY1000214.2026.83711,iPad1(1000214),214,01.06.26 17:40,Prod,A1000214.6509,Tisch 20,116,S1000214.83711,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000214.83712,SP1000214.5.83712,SY1000214.2026.83712,iPad1(1000214),214,01.06.26 17:40,Prod,A1000214.6509,Tisch 20,116,S1000214.83712,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000214.83713,SP1000214.5.83713,SY1000214.2026.83713,iPad1(1000214),214,01.06.26 18:30,Prod,A1000214.6510,Tisch 3,116,S1000214.83713,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000214.83714,SP1000214.5.83714,SY1000214.2026.83714,iPad1(1000214),214,01.06.26 18:30,Prod,A1000214.6510,Tisch 3,116,S1000214.83714,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000214.83715,SP1000214.5.83715,SY1000214.2026.83715,iPad1(1000214),214,01.06.26 18:12,Prod,A1000214.6511,Tisch 15,108,S1000214.83715,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000214.83716,SP1000214.5.83716,SY1000214.2026.83716,iPad1(1000214),214,01.06.26 17:49,Prod,A1000214.6512,Tisch 1,103,S1000214.83716,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000214.83717,SP1000214.5.83717,SY1000214.2026.83717,iPad1(1000214),214,01.06.26 17:49,Prod,A1000214.6512,Tisch 1,103,S1000214.83717,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
