Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000381.64697,SP1000381.49.64697,SY1000381.2026.64697,iPad1(1000381),381,01.06.26 14:43,Prod,A1000381.6419,,106,S1000381.64697,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000381.64698,SP1000381.49.64698,SY1000381.2026.64698,iPad1(1000381),381,01.06.26 14:43,Prod,A1000381.6419,,106,S1000381.64698,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000381.64699,SP1000381.49.64699,SY1000381.2026.64699,iPad1(1000381),381,01.06.26 20:50,Prod,A1000381.6420,Tisch 14,118,S1000381.64699,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000381.64700,SP1000381.49.64700,SY1000381.2026.64700,iPad1(1000381),381,01.06.26 20:50,Prod,A1000381.6420,Tisch 14,118,S1000381.64700,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000381.64701,SP1000381.49.64701,SY1000381.2026.64701,iPad1(1000381),381,01.06.26 20:50,Prod,A1000381.6420,Tisch 14,118,S1000381.64701,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000381.64702,SP1000381.49.64702,SY1000381.2026.64702,iPad1(1000381),381,01.06.26 15:20,Prod,A1000381.6421,Tisch 2,106,S1000381.64702,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000381.64703,SP1000381.49.64703,SY1000381.2026.64703,iPad1(1000381),381,01.06.26 15:20,Prod,A1000381.6421,Tisch 2,106,S1000381.64703,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000381.64704,SP1000381.49.64704,SY1000381.2026.64704,iPad1(1000381),381,01.06.26 11:32,Prod,A1000381.6422,Tisch 18,111,S1000381.64704,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000381.64705,SP1000381.49.64705,SY1000381.2026.64705,iPad1(1000381),381,01.06.26 12:30,Prod,A1000381.6423,Tisch 6,114,S1000381.64705,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000381.64706,SP1000381.49.64706,SY1000381.2026.64706,iPad1(1000381),381,01.06.26 12:30,Prod,A1000381.6423,Tisch 6,114,S1000381.64706,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000381.64707,SP1000381.49.64707,SY1000381.2026.64707,iPad1(1000381),381,01.06.26 15:53,Prod,A1000381.6424,Tisch 22,113,S1000381.64707,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000381.64708,SP1000381.49.64708,SY1000381.2026.64708,iPad1(1000381),381,01.06.26 15:53,Prod,A1000381.6424,Tisch 22,113,S1000381.64708,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000381.64709,SP1000381.49.64709,SY1000381.2026.64709,iPad1(1000381),381,01.06.26 15:04,Prod,A1000381.6425,Tisch 7,114,S1000381.64709,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000381.64710,SP1000381.49.64710,SY1000381.2026.64710,iPad1(1000381),381,01.06.26 10:25,Prod,A1000381.6426,Tisch 24,113,S1000381.64710,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000381.64711,SP1000381.49.64711,SY1000381.2026.64711,iPad1(1000381),381,01.06.26 17:20,Prod,A1000381.6427,Tisch 20,113,S1000381.64711,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000381.64712,SP1000381.49.64712,SY1000381.2026.64712,iPad1(1000381),381,01.06.26 13:27,Prod,A1000381.6428,Tisch 18,113,S1000381.64712,VOID,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000381.64713,SP1000381.49.64713,SY1000381.2026.64713,iPad1(1000381),381,01.06.26 13:27,Prod,A1000381.6428,Tisch 18,113,S1000381.64713,VOID,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000381.64714,SP1000381.49.64714,SY1000381.2026.64714,iPad1(1000381),381,01.06.26 13:41,Prod,A1000381.6429,Tisch 13,106,S1000381.64714,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000381.64715,SP1000381.49.64715,SY1000381.2026.64715,iPad1(1000381),381,01.06.26 13:41,Prod,A1000381.6429,Tisch 13,106,S1000381.64715,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000381.64716,SP1000381.49.64716,SY1000381.2026.64716,iPad1(1000381),381,01.06.26 13:41,Prod,A1000381.6429,Tisch 13,106,S1000381.64716,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
