Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000208.40189,SP1000208.7.40189,SY1000208.2026.40189,iPad1(1000208),208,01.06.26 12:58,Prod,A1000208.6082,Tisch 16,115,S1000208.40189,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000208.40190,SP1000208.7.40190,SY1000208.2026.40190,iPad1(1000208),208,01.06.26 12:58,Prod,A1000208.6082,Tisch 16,115,S1000208.40190,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000208.40191,SP1000208.7.40191,SY1000208.2026.40191,iPad1(1000208),208,01.06.26 12:58,Prod,A1000208.6082,Tisch 16,115,S1000208.40191,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000208.40192,SP1000208.7.40192,SY1000208.2026.40192,iPad1(1000208),208,01.06.26 19:01,Prod,A1000208.6083,Tisch 10,108,S1000208.40192,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000208.40193,SP1000208.7.40193,SY1000208.2026.40193,iPad1(1000208),208,01.06.26 19:01,Prod,A1000208.6083,Tisch 10,108,S1000208.40193,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000208.40194,SP1000208.7.40194,SY1000208.2026.40194,iPad1(1000208),208,01.06.26 19:01,Prod,A1000208.6083,Tisch 10,108,S1000208.40194,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000208.40195,SP1000208.7.40195,SY1000208.2026.40195,iPad1(1000208),208,01.06.26 14:45,Prod,A1000208.6084,Tisch 23,110,S1000208.40195,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000208.40196,SP1000208.7.40196,SY1000208.2026.40196,iPad1(1000208),208,01.06.26 14:45,Prod,A1000208.6084,Tisch 23,110,S1000208.40196,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000208.40197,SP1000208.7.40197,SY1000208.2026.40197,iPad1(1000208),208,01.06.26 14:45,Prod,A1000208.6084,Tisch 23,110,S1000208.40197,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000208.40198,SP1000208.7.40198,SY1000208.2026.40198,iPad1(1000208),208,01.06.26 19:11,Prod,A1000208.6085,Tisch 15,103,S1000208.40198,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
