Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000205.80009,SP1000205.45.80009,SY1000205.2026.80009,iPad1(1000205),205,01.06.26 19:35,Prod,A1000205.6814,Tisch 24,120,S1000205.80009,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000205.80010,SP1000205.45.80010,SY1000205.2026.80010,iPad1(1000205),205,01.06.26 19:35,Prod,A1000205.6814,Tisch 24,120,S1000205.80010,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000205.80011,SP1000205.45.80011,SY1000205.2026.80011,iPad1(1000205),205,01.06.26 19:35,Prod,A1000205.6814,Tisch 24,120,S1000205.80011,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000205.80012,SP1000205.45.80012,SY1000205.2026.80012,iPad1(1000205),205,01.06.26 18:22,Prod,A1000205.6815,Tisch 14,105,S1000205.80012,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000205.80013,SP1000205.45.80013,SY1000205.2026.80013,iPad1(1000205),205,01.06.26 18:22,Prod,A1000205.6815,Tisch 14,105,S1000205.80013,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000205.80014,SP1000205.45.80014,SY1000205.2026.80014,iPad1(1000205),205,01.06.26 20:23,Prod,A1000205.6816,Tisch 5,112,S1000205.80014,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000205.80015,SP1000205.45.80015,SY1000205.2026.80015,iPad1(1000205),205,01.06.26 20:23,Prod,A1000205.6816,Tisch 5,112,S1000205.80015,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000205.80016,SP1000205.45.80016,SY1000205.2026.80016,iPad1(1000205),205,01.06.26 20:58,Prod,A1000205.6817,Tisch 4,114,S1000205.80016,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000205.80017,SP1000205.45.80017,SY1000205.2026.80017,iPad1(1000205),205,01.06.26 20:58,Prod,A1000205.6817,Tisch 4,114,S1000205.80017,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000205.80018,SP1000205.45.80018,SY1000205.2026.80018,iPad1(1000205),205,01.06.26 15:14,Prod,A1000205.6818,Tisch 9,120,S1000205.80018,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
