Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000024.46846,SP1000024.7.46846,SY1000024.2026.46846,iPad1(1000024),24,01.06.26 19:28,Prod,A1000024.6525,Tisch 5,117,S1000024.46846,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000024.46847,SP1000024.7.46847,SY1000024.2026.46847,iPad1(1000024),24,01.06.26 19:28,Prod,A1000024.6525,Tisch 5,117,S1000024.46847,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000024.46848,SP1000024.7.46848,SY1000024.2026.46848,iPad1(1000024),24,01.06.26 19:28,Prod,A1000024.6525,Tisch 5,117,S1000024.46848,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000024.46849,SP1000024.7.46849,SY1000024.2026.46849,iPad1(1000024),24,01.06.26 13:14,Prod,A1000024.6526,Tisch 22,119,S1000024.46849,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000024.46850,SP1000024.7.46850,SY1000024.2026.46850,iPad1(1000024),24,01.06.26 13:14,Prod,A1000024.6526,Tisch 22,119,S1000024.46850,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000024.46851,SP1000024.7.46851,SY1000024.2026.46851,iPad1(1000024),24,01.06.26 13:14,Prod,A1000024.6526,Tisch 22,119,S1000024.46851,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000024.46852,SP1000024.7.46852,SY1000024.2026.46852,iPad1(1000024),24,01.06.26 20:43,Prod,A1000024.6527,Tisch 7,120,S1000024.46852,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000024.46853,SP1000024.7.46853,SY1000024.2026.46853,iPad1(1000024),24,01.06.26 20:43,Prod,A1000024.6527,Tisch 7,120,S1000024.46853,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000024.46854,SP1000024.7.46854,SY1000024.2026.46854,iPad1(1000024),24,01.06.26 20:20,Prod,A1000024.6528,Tisch 20,117,S1000024.46854,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000024.46855,SP1000024.7.46855,SY1000024.2026.46855,iPad1(1000024),24,01.06.26 20:20,Prod,A1000024.6528,Tisch 20,117,S1000024.46855,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000024.46856,SP1000024.7.46856,SY1000024.2026.46856,iPad1(1000024),24,01.06.26 20:20,Prod,A1000024.6528,Tisch 20,117,S1000024.46856,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000024.46857,SP1000024.7.46857,SY1000024.2026.46857,iPad1(1000024),24,01.06.26 12:02,Prod,A1000024.6529,Tisch 20,102,S1000024.46857,VOID,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000024.46858,SP1000024.7.46858,SY1000024.2026.46858,iPad1(1000024),24,01.06.26 12:02,Prod,A1000024.6529,Tisch 20,102,S1000024.46858,VOID,2,5.9,11.8,0.0,0.0,0.0,0.0,123,Inger-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000024.46859,SP1000024.7.46859,SY1000024.2026.46859,iPad1(1000024),24,01.06.26 12:02,Prod,A1000024.6529,Tisch 20,102,S1000024.46859,VOID,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
