Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000267.81952,SP1000267.51.81952,SY1000267.2026.81952,iPad1(1000267),267,01.06.26 13:41,Prod,A1000267.6056,Tisch 17,111,S1000267.81952,SALE,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000267.81953,SP1000267.51.81953,SY1000267.2026.81953,iPad1(1000267),267,01.06.26 13:41,Prod,A1000267.6056,Tisch 17,111,S1000267.81953,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000267.81954,SP1000267.51.81954,SY1000267.2026.81954,iPad1(1000267),267,01.06.26 15:27,Prod,A1000267.6057,Tisch 2,118,S1000267.81954,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000267.81955,SP1000267.51.81955,SY1000267.2026.81955,iPad1(1000267),267,01.06.26 12:16,Prod,A1000267.6058,Tisch 4,118,S1000267.81955,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000267.81956,SP1000267.51.81956,SY1000267.2026.81956,iPad1(1000267),267,01.06.26 12:16,Prod,A1000267.6058,Tisch 4,118,S1000267.81956,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000267.81957,SP1000267.51.81957,SY1000267.2026.81957,iPad1(1000267),267,01.06.26 09:34,Prod,A1000267.6059,Tisch 4,116,S1000267.81957,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000267.81958,SP1000267.51.81958,SY1000267.2026.81958,iPad1(1000267),267,01.06.26 09:34,Prod,A1000267.6059,Tisch 4,116,S1000267.81958,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000267.81959,SP1000267.51.81959,SY1000267.2026.81959,iPad1(1000267),267,01.06.26 17:21,Prod,A1000267.6060,Tisch 14,106,S1000267.81959,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000267.81960,SP1000267.51.81960,SY1000267.2026.81960,iPad1(1000267),267,01.06.26 17:21,Prod,A1000267.6060,Tisch 14,106,S1000267.81960,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000267.81961,SP1000267.51.81961,SY1000267.2026.81961,iPad1(1000267),267,01.06.26 20:00,Prod,A1000267.6061,Tisch 3,111,S1000267.81961,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
