Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000352.54820,SP1000352.17.54820,SY1000352.2026.54820,iPad1(1000352),352,01.06.26 19:44,Prod,A1000352.6111,Tisch 4,113,S1000352.54820,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000352.54821,SP1000352.17.54821,SY1000352.2026.54821,iPad1(1000352),352,01.06.26 18:57,Prod,A1000352.6112,,109,S1000352.54821,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000352.54822,SP1000352.17.54822,SY1000352.2026.54822,iPad1(1000352),352,01.06.26 18:57,Prod,A1000352.6112,,109,S1000352.54822,SALE,2,13.5,27.0,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,25.233645,1.766355,Normalverkauf
S1000352.54823,SP1000352.17.54823,SY1000352.2026.54823,iPad1(1000352),352,01.06.26 18:57,Prod,A1000352.6112,,109,S1000352.54823,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000352.54824,SP1000352.17.54824,SY1000352.2026.54824,iPad1(1000352),352,01.06.26 11:45,Prod,A1000352.6113,Tisch 7,103,S1000352.54824,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000352.54825,SP1000352.17.54825,SY1000352.2026.54825,iPad1(1000352),352,01.06.26 11:45,Prod,A1000352.6113,Tisch 7,103,S1000352.54825,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000352.54826,SP1000352.17.54826,SY1000352.2026.54826,iPad1(1000352),352,01.06.26 15:01,Prod,A1000352.6114,,113,S1000352.54826,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000352.54827,SP1000352.17.54827,SY1000352.2026.54827,iPad1(1000352),352,01.06.26 15:01,Prod,A1000352.6114,,113,S1000352.54827,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000352.54828,SP1000352.17.54828,SY1000352.2026.54828,iPad1(1000352),352,01.06.26 17:47,Prod,A1000352.6115,Tisch 11,108,S1000352.54828,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000352.54829,SP1000352.17.54829,SY1000352.2026.54829,iPad1(1000352),352,01.06.26 17:47,Prod,A1000352.6115,Tisch 11,108,S1000352.54829,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000352.54830,SP1000352.17.54830,SY1000352.2026.54830,iPad1(1000352),352,01.06.26 18:16,Prod,A1000352.6116,Tisch 2,113,S1000352.54830,SALE,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000352.54831,SP1000352.17.54831,SY1000352.2026.54831,iPad1(1000352),352,01.06.26 18:16,Prod,A1000352.6116,Tisch 2,113,S1000352.54831,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000352.54832,SP1000352.17.54832,SY1000352.2026.54832,iPad1(1000352),352,01.06.26 15:38,Prod,A1000352.6117,,103,S1000352.54832,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000352.54833,SP1000352.17.54833,SY1000352.2026.54833,iPad1(1000352),352,01.06.26 15:38,Prod,A1000352.6117,,103,S1000352.54833,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000352.54834,SP1000352.17.54834,SY1000352.2026.54834,iPad1(1000352),352,01.06.26 15:38,Prod,A1000352.6117,,103,S1000352.54834,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000352.54835,SP1000352.17.54835,SY1000352.2026.54835,iPad1(1000352),352,01.06.26 12:10,Prod,A1000352.6118,Tisch 24,103,S1000352.54835,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000352.54836,SP1000352.17.54836,SY1000352.2026.54836,iPad1(1000352),352,01.06.26 15:24,Prod,A1000352.6119,Tisch 10,108,S1000352.54836,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000352.54837,SP1000352.17.54837,SY1000352.2026.54837,iPad1(1000352),352,01.06.26 11:18,Prod,A1000352.6120,Tisch 3,109,S1000352.54837,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000352.54838,SP1000352.17.54838,SY1000352.2026.54838,iPad1(1000352),352,01.06.26 15:54,Prod,A1000352.6121,Tisch 8,114,S1000352.54838,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000352.54839,SP1000352.17.54839,SY1000352.2026.54839,iPad1(1000352),352,01.06.26 11:20,Prod,A1000352.6122,Tisch 24,113,S1000352.54839,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000352.54840,SP1000352.17.54840,SY1000352.2026.54840,iPad1(1000352),352,01.06.26 11:20,Prod,A1000352.6122,Tisch 24,113,S1000352.54840,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000352.54841,SP1000352.17.54841,SY1000352.2026.54841,iPad1(1000352),352,01.06.26 17:39,Prod,A1000352.6123,Tisch 12,109,S1000352.54841,VOID,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000352.54842,SP1000352.17.54842,SY1000352.2026.54842,iPad1(1000352),352,01.06.26 18:15,Prod,A1000352.6124,Tisch 2,113,S1000352.54842,SALE,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000352.54843,SP1000352.17.54843,SY1000352.2026.54843,iPad1(1000352),352,01.06.26 18:15,Prod,A1000352.6124,Tisch 2,113,S1000352.54843,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000352.54844,SP1000352.17.54844,SY1000352.2026.54844,iPad1(1000352),352,01.06.26 18:15,Prod,A1000352.6124,Tisch 2,113,S1000352.54844,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000352.54845,SP1000352.17.54845,SY1000352.2026.54845,iPad1(1000352),352,01.06.26 20:37,Prod,A1000352.6125,,113,S1000352.54845,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000352.54846,SP1000352.17.54846,SY1000352.2026.54846,iPad1(1000352),352,01.06.26 08:41,Prod,A1000352.6126,Tisch 2,103,S1000352.54846,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000352.54847,SP1000352.17.54847,SY1000352.2026.54847,iPad1(1000352),352,01.06.26 19:09,Prod,A1000352.6127,Tisch 13,108,S1000352.54847,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000352.54848,SP1000352.17.54848,SY1000352.2026.54848,iPad1(1000352),352,01.06.26 19:09,Prod,A1000352.6127,Tisch 13,108,S1000352.54848,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000352.54849,SP1000352.17.54849,SY1000352.2026.54849,iPad1(1000352),352,01.06.26 19:09,Prod,A1000352.6127,Tisch 13,108,S1000352.54849,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000352.54850,SP1000352.17.54850,SY1000352.2026.54850,iPad1(1000352),352,01.06.26 13:44,Prod,A1000352.6128,Tisch 12,103,S1000352.54850,VOID,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000352.54851,SP1000352.17.54851,SY1000352.2026.54851,iPad1(1000352),352,01.06.26 19:43,Prod,A1000352.6129,,114,S1000352.54851,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000352.54852,SP1000352.17.54852,SY1000352.2026.54852,iPad1(1000352),352,01.06.26 15:05,Prod,A1000352.6130,Tisch 22,113,S1000352.54852,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000352.54853,SP1000352.17.54853,SY1000352.2026.54853,iPad1(1000352),352,01.06.26 19:43,Prod,A1000352.6131,Tisch 13,113,S1000352.54853,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000352.54854,SP1000352.17.54854,SY1000352.2026.54854,iPad1(1000352),352,01.06.26 19:43,Prod,A1000352.6131,Tisch 13,113,S1000352.54854,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000352.54855,SP1000352.17.54855,SY1000352.2026.54855,iPad1(1000352),352,01.06.26 19:43,Prod,A1000352.6131,Tisch 13,113,S1000352.54855,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000352.54856,SP1000352.17.54856,SY1000352.2026.54856,iPad1(1000352),352,01.06.26 19:56,Prod,A1000352.6132,Tisch 17,103,S1000352.54856,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000352.54857,SP1000352.17.54857,SY1000352.2026.54857,iPad1(1000352),352,01.06.26 19:56,Prod,A1000352.6132,Tisch 17,103,S1000352.54857,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000352.54858,SP1000352.17.54858,SY1000352.2026.54858,iPad1(1000352),352,01.06.26 17:05,Prod,A1000352.6133,Tisch 7,114,S1000352.54858,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000352.54859,SP1000352.17.54859,SY1000352.2026.54859,iPad1(1000352),352,01.06.26 14:53,Prod,A1000352.6134,Tisch 24,108,S1000352.54859,SALE,2,14.5,29.0,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,27.102804,1.897196,Normalverkauf
S1000352.54860,SP1000352.17.54860,SY1000352.2026.54860,iPad1(1000352),352,01.06.26 14:53,Prod,A1000352.6134,Tisch 24,108,S1000352.54860,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000352.54861,SP1000352.17.54861,SY1000352.2026.54861,iPad1(1000352),352,01.06.26 14:53,Prod,A1000352.6134,Tisch 24,108,S1000352.54861,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
