Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000022.44586,SP1000022.2.44586,SY1000022.2026.44586,iPad1(1000022),22,01.06.26 17:09,Prod,A1000022.6896,Tisch 22,103,S1000022.44586,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000022.44587,SP1000022.2.44587,SY1000022.2026.44587,iPad1(1000022),22,01.06.26 17:09,Prod,A1000022.6896,Tisch 22,103,S1000022.44587,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000022.44588,SP1000022.2.44588,SY1000022.2026.44588,iPad1(1000022),22,01.06.26 08:30,Prod,A1000022.6897,,105,S1000022.44588,VOID,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000022.44589,SP1000022.2.44589,SY1000022.2026.44589,iPad1(1000022),22,01.06.26 08:30,Prod,A1000022.6897,,105,S1000022.44589,VOID,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000022.44590,SP1000022.2.44590,SY1000022.2026.44590,iPad1(1000022),22,01.06.26 08:30,Prod,A1000022.6897,,105,S1000022.44590,VOID,1,5.9,5.9,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000022.44591,SP1000022.2.44591,SY1000022.2026.44591,iPad1(1000022),22,01.06.26 12:58,Prod,A1000022.6898,Tisch 13,108,S1000022.44591,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000022.44592,SP1000022.2.44592,SY1000022.2026.44592,iPad1(1000022),22,01.06.26 12:58,Prod,A1000022.6898,Tisch 13,108,S1000022.44592,SALE,2,14.5,29.0,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,27.102804,1.897196,Normalverkauf
S1000022.44593,SP1000022.2.44593,SY1000022.2026.44593,iPad1(1000022),22,01.06.26 12:37,Prod,A1000022.6899,Tisch 9,104,S1000022.44593,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000022.44594,SP1000022.2.44594,SY1000022.2026.44594,iPad1(1000022),22,01.06.26 19:15,Prod,A1000022.6900,Tisch 18,119,S1000022.44594,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000022.44595,SP1000022.2.44595,SY1000022.2026.44595,iPad1(1000022),22,01.06.26 19:15,Prod,A1000022.6900,Tisch 18,119,S1000022.44595,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000022.44596,SP1000022.2.44596,SY1000022.2026.44596,iPad1(1000022),22,01.06.26 19:15,Prod,A1000022.6900,Tisch 18,119,S1000022.44596,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000022.44597,SP1000022.2.44597,SY1000022.2026.44597,iPad1(1000022),22,01.06.26 17:27,Prod,A1000022.6901,Tisch 18,117,S1000022.44597,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000022.44598,SP1000022.2.44598,SY1000022.2026.44598,iPad1(1000022),22,01.06.26 18:22,Prod,A1000022.6902,Tisch 22,103,S1000022.44598,SALE,2,14.5,29.0,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,27.102804,1.897196,Normalverkauf
S1000022.44599,SP1000022.2.44599,SY1000022.2026.44599,iPad1(1000022),22,01.06.26 18:22,Prod,A1000022.6902,Tisch 22,103,S1000022.44599,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000022.44600,SP1000022.2.44600,SY1000022.2026.44600,iPad1(1000022),22,01.06.26 18:22,Prod,A1000022.6902,Tisch 22,103,S1000022.44600,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000022.44601,SP1000022.2.44601,SY1000022.2026.44601,iPad1(1000022),22,01.06.26 17:23,Prod,A1000022.6903,Tisch 5,108,S1000022.44601,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
