Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000206.16729,SP1000206.4.16729,SY1000206.2026.16729,iPad1(1000206),206,01.06.26 12:45,Prod,A1000206.6023,Tisch 8,111,S1000206.16729,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000206.16730,SP1000206.4.16730,SY1000206.2026.16730,iPad1(1000206),206,01.06.26 12:45,Prod,A1000206.6023,Tisch 8,111,S1000206.16730,SALE,1,13.5,13.5,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,12.616822,0.883178,Normalverkauf
S1000206.16731,SP1000206.4.16731,SY1000206.2026.16731,iPad1(1000206),206,01.06.26 12:45,Prod,A1000206.6023,Tisch 8,111,S1000206.16731,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000206.16732,SP1000206.4.16732,SY1000206.2026.16732,iPad1(1000206),206,01.06.26 17:23,Prod,A1000206.6024,Tisch 15,111,S1000206.16732,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000206.16733,SP1000206.4.16733,SY1000206.2026.16733,iPad1(1000206),206,01.06.26 17:23,Prod,A1000206.6024,Tisch 15,111,S1000206.16733,SALE,2,13.5,27.0,0.0,0.0,0.0,0.0,102,Matjes,Hauptspeisen,,MwSt. 7%,1.07,25.233645,1.766355,Normalverkauf
S1000206.16734,SP1000206.4.16734,SY1000206.2026.16734,iPad1(1000206),206,01.06.26 13:32,Prod,A1000206.6025,Tisch 15,109,S1000206.16734,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000206.16735,SP1000206.4.16735,SY1000206.2026.16735,iPad1(1000206),206,01.06.26 13:32,Prod,A1000206.6025,Tisch 15,109,S1000206.16735,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000206.16736,SP1000206.4.16736,SY1000206.2026.16736,iPad1(1000206),206,01.06.26 11:39,Prod,A1000206.6026,Tisch 24,105,S1000206.16736,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000206.16737,SP1000206.4.16737,SY1000206.2026.16737,iPad1(1000206),206,01.06.26 11:39,Prod,A1000206.6026,Tisch 24,105,S1000206.16737,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000206.16738,SP1000206.4.16738,SY1000206.2026.16738,iPad1(1000206),206,01.06.26 12:25,Prod,A1000206.6027,Tisch 8,109,S1000206.16738,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000206.16739,SP1000206.4.16739,SY1000206.2026.16739,iPad1(1000206),206,01.06.26 12:25,Prod,A1000206.6027,Tisch 8,109,S1000206.16739,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000206.16740,SP1000206.4.16740,SY1000206.2026.16740,iPad1(1000206),206,01.06.26 12:25,Prod,A1000206.6027,Tisch 8,109,S1000206.16740,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000206.16741,SP1000206.4.16741,SY1000206.2026.16741,iPad1(1000206),206,01.06.26 17:01,Prod,A1000206.6028,Tisch 18,111,S1000206.16741,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000206.16742,SP1000206.4.16742,SY1000206.2026.16742,iPad1(1000206),206,01.06.26 17:01,Prod,A1000206.6028,Tisch 18,111,S1000206.16742,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,123,Inger-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000206.16743,SP1000206.4.16743,SY1000206.2026.16743,iPad1(1000206),206,01.06.26 19:13,Prod,A1000206.6029,Tisch 22,112,S1000206.16743,VOID,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000206.16744,SP1000206.4.16744,SY1000206.2026.16744,iPad1(1000206),206,01.06.26 19:13,Prod,A1000206.6029,Tisch 22,112,S1000206.16744,VOID,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000206.16745,SP1000206.4.16745,SY1000206.2026.16745,iPad1(1000206),206,01.06.26 19:13,Prod,A1000206.6029,Tisch 22,112,S1000206.16745,VOID,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000206.16746,SP1000206.4.16746,SY1000206.2026.16746,iPad1(1000206),206,01.06.26 16:08,Prod,A1000206.6030,Tisch 19,106,S1000206.16746,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000206.16747,SP1000206.4.16747,SY1000206.2026.16747,iPad1(1000206),206,01.06.26 16:08,Prod,A1000206.6030,Tisch 19,106,S1000206.16747,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000206.16748,SP1000206.4.16748,SY1000206.2026.16748,iPad1(1000206),206,01.06.26 16:08,Prod,A1000206.6030,Tisch 19,106,S1000206.16748,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000206.16749,SP1000206.4.16749,SY1000206.2026.16749,iPad1(1000206),206,01.06.26 14:55,Prod,A1000206.6031,Tisch 14,117,S1000206.16749,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000206.16750,SP1000206.4.16750,SY1000206.2026.16750,iPad1(1000206),206,01.06.26 11:09,Prod,A1000206.6032,Tisch 4,119,S1000206.16750,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000206.16751,SP1000206.4.16751,SY1000206.2026.16751,iPad1(1000206),206,01.06.26 12:13,Prod,A1000206.6033,Tisch 9,109,S1000206.16751,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000206.16752,SP1000206.4.16752,SY1000206.2026.16752,iPad1(1000206),206,01.06.26 18:53,Prod,A1000206.6034,Tisch 20,117,S1000206.16752,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000206.16753,SP1000206.4.16753,SY1000206.2026.16753,iPad1(1000206),206,01.06.26 18:53,Prod,A1000206.6034,Tisch 20,117,S1000206.16753,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000206.16754,SP1000206.4.16754,SY1000206.2026.16754,iPad1(1000206),206,01.06.26 18:53,Prod,A1000206.6034,Tisch 20,117,S1000206.16754,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000206.16755,SP1000206.4.16755,SY1000206.2026.16755,iPad1(1000206),206,01.06.26 18:46,Prod,A1000206.6035,Tisch 16,109,S1000206.16755,VOID,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000206.16756,SP1000206.4.16756,SY1000206.2026.16756,iPad1(1000206),206,01.06.26 18:46,Prod,A1000206.6035,Tisch 16,109,S1000206.16756,VOID,1,5.9,5.9,0.0,0.0,0.0,0.0,123,Inger-Limonade,Getränke,,MwSt. 19%,1.19,4.957983,0.942017,Normalverkauf
S1000206.16757,SP1000206.4.16757,SY1000206.2026.16757,iPad1(1000206),206,01.06.26 18:46,Prod,A1000206.6035,Tisch 16,109,S1000206.16757,VOID,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000206.16758,SP1000206.4.16758,SY1000206.2026.16758,iPad1(1000206),206,01.06.26 11:40,Prod,A1000206.6036,Tisch 22,105,S1000206.16758,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000206.16759,SP1000206.4.16759,SY1000206.2026.16759,iPad1(1000206),206,01.06.26 11:40,Prod,A1000206.6036,Tisch 22,105,S1000206.16759,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000206.16760,SP1000206.4.16760,SY1000206.2026.16760,iPad1(1000206),206,01.06.26 11:40,Prod,A1000206.6036,Tisch 22,105,S1000206.16760,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000206.16761,SP1000206.4.16761,SY1000206.2026.16761,iPad1(1000206),206,01.06.26 12:52,Prod,A1000206.6037,Tisch 21,106,S1000206.16761,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000206.16762,SP1000206.4.16762,SY1000206.2026.16762,iPad1(1000206),206,01.06.26 12:52,Prod,A1000206.6037,Tisch 21,106,S1000206.16762,SALE,2,14.5,29.0,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,27.102804,1.897196,Normalverkauf
S1000206.16763,SP1000206.4.16763,SY1000206.2026.16763,iPad1(1000206),206,01.06.26 16:54,Prod,A1000206.6038,Tisch 12,117,S1000206.16763,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000206.16764,SP1000206.4.16764,SY1000206.2026.16764,iPad1(1000206),206,01.06.26 16:54,Prod,A1000206.6038,Tisch 12,117,S1000206.16764,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000206.16765,SP1000206.4.16765,SY1000206.2026.16765,iPad1(1000206),206,01.06.26 16:54,Prod,A1000206.6038,Tisch 12,117,S1000206.16765,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000206.16766,SP1000206.4.16766,SY1000206.2026.16766,iPad1(1000206),206,01.06.26 17:20,Prod,A1000206.6039,Tisch 16,117,S1000206.16766,VOID,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000206.16767,SP1000206.4.16767,SY1000206.2026.16767,iPad1(1000206),206,01.06.26 09:17,Prod,A1000206.6040,Tisch 12,117,S1000206.16767,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000206.16768,SP1000206.4.16768,SY1000206.2026.16768,iPad1(1000206),206,01.06.26 20:47,Prod,A1000206.6041,Tisch 14,117,S1000206.16768,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000206.16769,SP1000206.4.16769,SY1000206.2026.16769,iPad1(1000206),206,01.06.26 16:36,Prod,A1000206.6042,,117,S1000206.16769,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,117,Rote Grütze,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000206.16770,SP1000206.4.16770,SY1000206.2026.16770,iPad1(1000206),206,01.06.26 16:36,Prod,A1000206.6042,,117,S1000206.16770,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000206.16771,SP1000206.4.16771,SY1000206.2026.16771,iPad1(1000206),206,01.06.26 16:36,Prod,A1000206.6042,,117,S1000206.16771,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
