Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000210.61381,SP1000210.50.61381,SY1000210.2026.61381,iPad1(1000210),210,01.06.26 15:45,Prod,A1000210.6896,Tisch 9,105,S1000210.61381,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000210.61382,SP1000210.50.61382,SY1000210.2026.61382,iPad1(1000210),210,01.06.26 15:45,Prod,A1000210.6896,Tisch 9,105,S1000210.61382,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000210.61383,SP1000210.50.61383,SY1000210.2026.61383,iPad1(1000210),210,01.06.26 10:37,Prod,A1000210.6897,Tisch 9,115,S1000210.61383,VOID,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000210.61384,SP1000210.50.61384,SY1000210.2026.61384,iPad1(1000210),210,01.06.26 10:37,Prod,A1000210.6897,Tisch 9,115,S1000210.61384,VOID,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000210.61385,SP1000210.50.61385,SY1000210.2026.61385,iPad1(1000210),210,01.06.26 18:07,Prod,A1000210.6898,Tisch 3,118,S1000210.61385,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000210.61386,SP1000210.50.61386,SY1000210.2026.61386,iPad1(1000210),210,01.06.26 13:58,Prod,A1000210.6899,Tisch 12,115,S1000210.61386,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000210.61387,SP1000210.50.61387,SY1000210.2026.61387,iPad1(1000210),210,01.06.26 13:58,Prod,A1000210.6899,Tisch 12,115,S1000210.61387,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000210.61388,SP1000210.50.61388,SY1000210.2026.61388,iPad1(1000210),210,01.06.26 12:03,Prod,A1000210.6900,Tisch 18,101,S1000210.61388,SALE,2,11.5,23.0,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,21.495327,1.504673,Normalverkauf
S1000210.61389,SP1000210.50.61389,SY1000210.2026.61389,iPad1(1000210),210,01.06.26 12:03,Prod,A1000210.6900,Tisch 18,101,S1000210.61389,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000210.61390,SP1000210.50.61390,SY1000210.2026.61390,iPad1(1000210),210,01.06.26 12:03,Prod,A1000210.6900,Tisch 18,101,S1000210.61390,SALE,2,14.5,29.0,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,27.102804,1.897196,Normalverkauf
