Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000004.61152,SP1000004.6.61152,SY1000004.2026.61152,iPad1(1000004),4,01.06.26 12:31,Prod,A1000004.6303,Tisch 17,105,S1000004.61152,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000004.61153,SP1000004.6.61153,SY1000004.2026.61153,iPad1(1000004),4,01.06.26 12:31,Prod,A1000004.6303,Tisch 17,105,S1000004.61153,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000004.61154,SP1000004.6.61154,SY1000004.2026.61154,iPad1(1000004),4,01.06.26 12:31,Prod,A1000004.6303,Tisch 17,105,S1000004.61154,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000004.61155,SP1000004.6.61155,SY1000004.2026.61155,iPad1(1000004),4,01.06.26 19:21,Prod,A1000004.6304,Tisch 21,112,S1000004.61155,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000004.61156,SP1000004.6.61156,SY1000004.2026.61156,iPad1(1000004),4,01.06.26 19:21,Prod,A1000004.6304,Tisch 21,112,S1000004.61156,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
S1000004.61157,SP1000004.6.61157,SY1000004.2026.61157,iPad1(1000004),4,01.06.26 19:21,Prod,A1000004.6304,Tisch 21,112,S1000004.61157,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000004.61158,SP1000004.6.61158,SY1000004.2026.61158,iPad1(1000004),4,01.06.26 19:42,Prod,A1000004.6305,,112,S1000004.61158,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000004.61159,SP1000004.6.61159,SY1000004.2026.61159,iPad1(1000004),4,01.06.26 19:42,Prod,A1000004.6305,,112,S1000004.61159,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000004.61160,SP1000004.6.61160,SY1000004.2026.61160,iPad1(1000004),4,01.06.26 08:56,Prod,A1000004.6306,Tisch 9,104,S1000004.61160,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000004.61161,SP1000004.6.61161,SY1000004.2026.61161,iPad1(1000004),4,01.06.26 08:56,Prod,A1000004.6306,Tisch 9,104,S1000004.61161,SALE,1,5.9,5.9,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,5.514019,0.385981,Normalverkauf
S1000004.61162,SP1000004.6.61162,SY1000004.2026.61162,iPad1(1000004),4,01.06.26 12:25,Prod,A1000004.6307,Tisch 20,117,S1000004.61162,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000004.61163,SP1000004.6.61163,SY1000004.2026.61163,iPad1(1000004),4,01.06.26 15:04,Prod,A1000004.6308,Tisch 6,112,S1000004.61163,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000004.61164,SP1000004.6.61164,SY1000004.2026.61164,iPad1(1000004),4,01.06.26 15:56,Prod,A1000004.6309,Tisch 16,108,S1000004.61164,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
S1000004.61165,SP1000004.6.61165,SY1000004.2026.61165,iPad1(1000004),4,01.06.26 19:54,Prod,A1000004.6310,Tisch 18,105,S1000004.61165,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000004.61166,SP1000004.6.61166,SY1000004.2026.61166,iPad1(1000004),4,01.06.26 19:54,Prod,A1000004.6310,Tisch 18,105,S1000004.61166,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000004.61167,SP1000004.6.61167,SY1000004.2026.61167,iPad1(1000004),4,01.06.26 19:54,Prod,A1000004.6310,Tisch 18,105,S1000004.61167,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000004.61168,SP1000004.6.61168,SY1000004.2026.61168,iPad1(1000004),4,01.06.26 18:46,Prod,A1000004.6311,Tisch 5,104,S1000004.61168,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000004.61169,SP1000004.6.61169,SY1000004.2026.61169,iPad1(1000004),4,01.06.26 18:46,Prod,A1000004.6311,Tisch 5,104,S1000004.61169,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000004.61170,SP1000004.6.61170,SY1000004.2026.61170,iPad1(1000004),4,01.06.26 18:46,Prod,A1000004.6311,Tisch 5,104,S1000004.61170,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000004.61171,SP1000004.6.61171,SY1000004.2026.61171,iPad1(1000004),4,01.06.26 17:40,Prod,A1000004.6312,Tisch 5,117,S1000004.61171,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000004.61172,SP1000004.6.61172,SY1000004.2026.61172,iPad1(1000004),4,01.06.26 17:40,Prod,A1000004.6312,Tisch 5,117,S1000004.61172,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000004.61173,SP1000004.6.61173,SY1000004.2026.61173,iPad1(1000004),4,01.06.26 13:36,Prod,A1000004.6313,Tisch 5,112,S1000004.61173,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000004.61174,SP1000004.6.61174,SY1000004.2026.61174,iPad1(1000004),4,01.06.26 19:17,Prod,A1000004.6314,Tisch 4,104,S1000004.61174,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000004.61175,SP1000004.6.61175,SY1000004.2026.61175,iPad1(1000004),4,01.06.26 12:39,Prod,A1000004.6315,Tisch 10,104,S1000004.61175,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000004.61176,SP1000004.6.61176,SY1000004.2026.61176,iPad1(1000004),4,01.06.26 12:39,Prod,A1000004.6315,Tisch 10,104,S1000004.61176,SALE,1,2.8,2.8,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,2.352941,0.447059,Normalverkauf
S1000004.61177,SP1000004.6.61177,SY1000004.2026.61177,iPad1(1000004),4,01.06.26 13:28,Prod,A1000004.6316,Tisch 17,104,S1000004.61177,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000004.61178,SP1000004.6.61178,SY1000004.2026.61178,iPad1(1000004),4,01.06.26 13:28,Prod,A1000004.6316,Tisch 17,104,S1000004.61178,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
