Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000365.60338,SP1000365.36.60338,SY1000365.2026.60338,iPad1(1000365),365,01.06.26 18:53,Prod,A1000365.6679,Tisch 13,107,S1000365.60338,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000365.60339,SP1000365.36.60339,SY1000365.2026.60339,iPad1(1000365),365,01.06.26 18:53,Prod,A1000365.6679,Tisch 13,107,S1000365.60339,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
S1000365.60340,SP1000365.36.60340,SY1000365.2026.60340,iPad1(1000365),365,01.06.26 12:56,Prod,A1000365.6680,Tisch 20,107,S1000365.60340,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000365.60341,SP1000365.36.60341,SY1000365.2026.60341,iPad1(1000365),365,01.06.26 20:19,Prod,A1000365.6681,Tisch 5,120,S1000365.60341,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000365.60342,SP1000365.36.60342,SY1000365.2026.60342,iPad1(1000365),365,01.06.26 20:19,Prod,A1000365.6681,Tisch 5,120,S1000365.60342,SALE,2,5.9,11.8,0.0,0.0,0.0,0.0,116,Vanillequark,Desserts,,MwSt. 7%,1.07,11.028037,0.771963,Normalverkauf
S1000365.60343,SP1000365.36.60343,SY1000365.2026.60343,iPad1(1000365),365,01.06.26 20:19,Prod,A1000365.6681,Tisch 5,120,S1000365.60343,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000365.60344,SP1000365.36.60344,SY1000365.2026.60344,iPad1(1000365),365,01.06.26 19:48,Prod,A1000365.6682,Tisch 9,115,S1000365.60344,VOID,2,5.9,11.8,0.0,0.0,0.0,0.0,125,Zitronen-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000365.60345,SP1000365.36.60345,SY1000365.2026.60345,iPad1(1000365),365,01.06.26 19:48,Prod,A1000365.6682,Tisch 9,115,S1000365.60345,VOID,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000365.60346,SP1000365.36.60346,SY1000365.2026.60346,iPad1(1000365),365,01.06.26 19:48,Prod,A1000365.6682,Tisch 9,115,S1000365.60346,VOID,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000365.60347,SP1000365.36.60347,SY1000365.2026.60347,iPad1(1000365),365,01.06.26 10:10,Prod,A1000365.6683,Tisch 12,108,S1000365.60347,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000365.60348,SP1000365.36.60348,SY1000365.2026.60348,iPad1(1000365),365,01.06.26 16:51,Prod,A1000365.6684,Tisch 21,115,S1000365.60348,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000365.60349,SP1000365.36.60349,SY1000365.2026.60349,iPad1(1000365),365,01.06.26 16:51,Prod,A1000365.6684,Tisch 21,115,S1000365.60349,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000365.60350,SP1000365.36.60350,SY1000365.2026.60350,iPad1(1000365),365,01.06.26 16:51,Prod,A1000365.6684,Tisch 21,115,S1000365.60350,SALE,1,6.9,6.9,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000365.60351,SP1000365.36.60351,SY1000365.2026.60351,iPad1(1000365),365,01.06.26 17:08,Prod,A1000365.6685,Tisch 23,118,S1000365.60351,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000365.60352,SP1000365.36.60352,SY1000365.2026.60352,iPad1(1000365),365,01.06.26 20:44,Prod,A1000365.6686,Tisch 22,118,S1000365.60352,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
