Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000276.25370,SP1000276.32.25370,SY1000276.2026.25370,iPad1(1000276),276,01.06.26 17:13,Prod,A1000276.6536,,112,S1000276.25370,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
S1000276.25371,SP1000276.32.25371,SY1000276.2026.25371,iPad1(1000276),276,01.06.26 17:13,Prod,A1000276.6536,,112,S1000276.25371,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000276.25372,SP1000276.32.25372,SY1000276.2026.25372,iPad1(1000276),276,01.06.26 20:32,Prod,A1000276.6537,Tisch 24,112,S1000276.25372,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000276.25373,SP1000276.32.25373,SY1000276.2026.25373,iPad1(1000276),276,01.06.26 20:32,Prod,A1000276.6537,Tisch 24,112,S1000276.25373,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,119,Cola,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000276.25374,SP1000276.32.25374,SY1000276.2026.25374,iPad1(1000276),276,01.06.26 20:32,Prod,A1000276.6537,Tisch 24,112,S1000276.25374,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000276.25375,SP1000276.32.25375,SY1000276.2026.25375,iPad1(1000276),276,01.06.26 18:22,Prod,A1000276.6538,Tisch 2,120,S1000276.25375,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000276.25376,SP1000276.32.25376,SY1000276.2026.25376,iPad1(1000276),276,01.06.26 18:22,Prod,A1000276.6538,Tisch 2,120,S1000276.25376,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000276.25377,SP1000276.32.25377,SY1000276.2026.25377,iPad1(1000276),276,01.06.26 18:22,Prod,A1000276.6538,Tisch 2,120,S1000276.25377,SALE,2,4.2,8.4,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,7.058824,1.341176,Normalverkauf
S1000276.25378,SP1000276.32.25378,SY1000276.2026.25378,iPad1(1000276),276,01.06.26 17:58,Prod,A1000276.6539,Tisch 5,113,S1000276.25378,SALE,2,2.8,5.6,0.0,0.0,0.0,0.0,121,Mineralwasser,Getränke,,MwSt. 19%,1.19,4.705882,0.894118,Normalverkauf
S1000276.25379,SP1000276.32.25379,SY1000276.2026.25379,iPad1(1000276),276,01.06.26 19:56,Prod,A1000276.6540,Tisch 12,102,S1000276.25379,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,127,Alkoholfreies Bier,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
