Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000001.54296,SP1000001.41.54296,SY1000001.2026.54296,iPad1(1000001),1,01.06.26 17:58,Prod,A1000001.6675,Tisch 10,112,S1000001.54296,SALE,1,4.9,4.9,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,4.579439,0.320561,Normalverkauf
S1000001.54297,SP1000001.41.54297,SY1000001.2026.54297,iPad1(1000001),1,01.06.26 17:58,Prod,A1000001.6675,Tisch 10,112,S1000001.54297,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000001.54298,SP1000001.41.54298,SY1000001.2026.54298,iPad1(1000001),1,01.06.26 17:58,Prod,A1000001.6675,Tisch 10,112,S1000001.54298,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000001.54299,SP1000001.41.54299,SY1000001.2026.54299,iPad1(1000001),1,01.06.26 14:40,Prod,A1000001.6676,Tisch 23,109,S1000001.54299,VOID,1,6.9,6.9,0.0,0.0,0.0,0.0,113,Garnelen Box,Beilagen,,MwSt. 7%,1.07,6.448598,0.451402,Normalverkauf
S1000001.54300,SP1000001.41.54300,SY1000001.2026.54300,iPad1(1000001),1,01.06.26 14:40,Prod,A1000001.6676,Tisch 23,109,S1000001.54300,VOID,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000001.54301,SP1000001.41.54301,SY1000001.2026.54301,iPad1(1000001),1,01.06.26 19:06,Prod,A1000001.6677,Tisch 2,114,S1000001.54301,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000001.54302,SP1000001.41.54302,SY1000001.2026.54302,iPad1(1000001),1,01.06.26 19:06,Prod,A1000001.6677,Tisch 2,114,S1000001.54302,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000001.54303,SP1000001.41.54303,SY1000001.2026.54303,iPad1(1000001),1,01.06.26 19:06,Prod,A1000001.6677,Tisch 2,114,S1000001.54303,SALE,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000001.54304,SP1000001.41.54304,SY1000001.2026.54304,iPad1(1000001),1,01.06.26 11:16,Prod,A1000001.6678,Tisch 22,112,S1000001.54304,VOID,2,3.2,6.4,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,5.378151,1.021849,Normalverkauf
S1000001.54305,SP1000001.41.54305,SY1000001.2026.54305,iPad1(1000001),1,01.06.26 11:16,Prod,A1000001.6678,Tisch 22,112,S1000001.54305,VOID,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000001.54306,SP1000001.41.54306,SY1000001.2026.54306,iPad1(1000001),1,01.06.26 16:26,Prod,A1000001.6679,Tisch 21,112,S1000001.54306,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000001.54307,SP1000001.41.54307,SY1000001.2026.54307,iPad1(1000001),1,01.06.26 16:26,Prod,A1000001.6679,Tisch 21,112,S1000001.54307,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,107,Chicken Burger,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000001.54308,SP1000001.41.54308,SY1000001.2026.54308,iPad1(1000001),1,01.06.26 16:26,Prod,A1000001.6679,Tisch 21,112,S1000001.54308,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000001.54309,SP1000001.41.54309,SY1000001.2026.54309,iPad1(1000001),1,01.06.26 17:11,Prod,A1000001.6680,Tisch 8,109,S1000001.54309,SALE,2,6.5,13.0,0.0,0.0,0.0,0.0,118,Schokokuchen,Desserts,,MwSt. 7%,1.07,12.149533,0.850467,Normalverkauf
S1000001.54310,SP1000001.41.54310,SY1000001.2026.54310,iPad1(1000001),1,01.06.26 17:11,Prod,A1000001.6680,Tisch 8,109,S1000001.54310,SALE,2,6.9,13.8,0.0,0.0,0.0,0.0,103,Fischbrötchen Räucherlachs,Hauptspeisen,,MwSt. 7%,1.07,12.897196,0.902804,Normalverkauf
