Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000196.17924,SP1000196.3.17924,SY1000196.2026.17924,iPad1(1000196),196,01.06.26 19:13,Prod,A1000196.6027,,101,S1000196.17924,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000196.17925,SP1000196.3.17925,SY1000196.2026.17925,iPad1(1000196),196,01.06.26 19:13,Prod,A1000196.6027,,101,S1000196.17925,SALE,1,10.9,10.9,0.0,0.0,0.0,0.0,109,Bismarck-Baguette,Hauptgerichte,,MwSt. 7%,1.07,10.186916,0.713084,Normalverkauf
S1000196.17926,SP1000196.3.17926,SY1000196.2026.17926,iPad1(1000196),196,01.06.26 19:13,Prod,A1000196.6027,,101,S1000196.17926,SALE,1,6.5,6.5,0.0,0.0,0.0,0.0,100,Fischbrötchen Backfisch,Hauptspeisen,,MwSt. 7%,1.07,6.074766,0.425234,Normalverkauf
S1000196.17927,SP1000196.3.17927,SY1000196.2026.17927,iPad1(1000196),196,01.06.26 12:13,Prod,A1000196.6028,Tisch 21,116,S1000196.17927,VOID,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000196.17928,SP1000196.3.17928,SY1000196.2026.17928,iPad1(1000196),196,01.06.26 12:13,Prod,A1000196.6028,Tisch 21,116,S1000196.17928,VOID,2,5.5,11.0,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000196.17929,SP1000196.3.17929,SY1000196.2026.17929,iPad1(1000196),196,01.06.26 12:13,Prod,A1000196.6028,Tisch 21,116,S1000196.17929,VOID,1,3.9,3.9,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000196.17930,SP1000196.3.17930,SY1000196.2026.17930,iPad1(1000196),196,01.06.26 16:45,Prod,A1000196.6029,Tisch 4,101,S1000196.17930,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000196.17931,SP1000196.3.17931,SY1000196.2026.17931,iPad1(1000196),196,01.06.26 12:30,Prod,A1000196.6030,Tisch 8,116,S1000196.17931,SALE,2,7.9,15.8,0.0,0.0,0.0,0.0,115,Tiramisu,Desserts,,MwSt. 7%,1.07,14.766355,1.033645,Normalverkauf
S1000196.17932,SP1000196.3.17932,SY1000196.2026.17932,iPad1(1000196),196,01.06.26 16:47,Prod,A1000196.6031,Tisch 14,106,S1000196.17932,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000196.17933,SP1000196.3.17933,SY1000196.2026.17933,iPad1(1000196),196,01.06.26 12:54,Prod,A1000196.6032,Tisch 9,101,S1000196.17933,SALE,1,11.9,11.9,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,11.121495,0.778505,Normalverkauf
