Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000340.61791,SP1000340.8.61791,SY1000340.2026.61791,iPad1(1000340),340,01.06.26 13:05,Prod,A1000340.6287,Tisch 22,102,S1000340.61791,SALE,1,3.9,3.9,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,3.277311,0.622689,Normalverkauf
S1000340.61792,SP1000340.8.61792,SY1000340.2026.61792,iPad1(1000340),340,01.06.26 13:25,Prod,A1000340.6288,Tisch 2,111,S1000340.61792,VOID,2,5.9,11.8,0.0,0.0,0.0,0.0,123,Inger-Limonade,Getränke,,MwSt. 19%,1.19,9.915966,1.884034,Normalverkauf
S1000340.61793,SP1000340.8.61793,SY1000340.2026.61793,iPad1(1000340),340,01.06.26 13:25,Prod,A1000340.6288,Tisch 2,111,S1000340.61793,VOID,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000340.61794,SP1000340.8.61794,SY1000340.2026.61794,iPad1(1000340),340,01.06.26 15:56,Prod,A1000340.6289,Tisch 4,101,S1000340.61794,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000340.61795,SP1000340.8.61795,SY1000340.2026.61795,iPad1(1000340),340,01.06.26 11:15,Prod,A1000340.6290,Tisch 1,102,S1000340.61795,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000340.61796,SP1000340.8.61796,SY1000340.2026.61796,iPad1(1000340),340,01.06.26 11:15,Prod,A1000340.6290,Tisch 1,102,S1000340.61796,SALE,2,4.9,9.8,0.0,0.0,0.0,0.0,112,Kartoffelwedges,Beilagen,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000340.61797,SP1000340.8.61797,SY1000340.2026.61797,iPad1(1000340),340,01.06.26 11:15,Prod,A1000340.6290,Tisch 1,102,S1000340.61797,SALE,1,9.8,9.8,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,9.158879,0.641121,Normalverkauf
S1000340.61798,SP1000340.8.61798,SY1000340.2026.61798,iPad1(1000340),340,01.06.26 11:17,Prod,A1000340.6291,Tisch 8,103,S1000340.61798,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,124,Cola Zero,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000340.61799,SP1000340.8.61799,SY1000340.2026.61799,iPad1(1000340),340,01.06.26 11:17,Prod,A1000340.6291,Tisch 8,103,S1000340.61799,SALE,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000340.61800,SP1000340.8.61800,SY1000340.2026.61800,iPad1(1000340),340,01.06.26 11:17,Prod,A1000340.6291,Tisch 8,103,S1000340.61800,SALE,2,9.8,19.6,0.0,0.0,0.0,0.0,108,Seelachs-Ei-Baugette,Hauptgerichte,,MwSt. 7%,1.07,18.317757,1.282243,Normalverkauf
