Identifikator,Perioden Id,Jahres Id,Geräte_Name,Standort,Datum,Modus,Konto,Konto Name,Mitarbeiter,Referenz,Typ,Mng,Einzelpreis,FinalPreis,Rabatt,Materialverlust/Bruch,Gratis,Buchung,SKU,Artikel,Gruppe,StatGruppe,SteuerName,SteuerRate,VorSteuern,SteuernMenge,Profil
S1000189.24998,SP1000189.23.24998,SY1000189.2026.24998,iPad1(1000189),189,01.06.26 13:13,Prod,A1000189.6527,Tisch 23,103,S1000189.24998,SALE,1,4.2,4.2,0.0,0.0,0.0,0.0,122,Bier,Getränke,,MwSt. 19%,1.19,3.529412,0.670588,Normalverkauf
S1000189.24999,SP1000189.23.24999,SY1000189.2026.24999,iPad1(1000189),189,01.06.26 10:06,Prod,A1000189.6528,Tisch 7,110,S1000189.24999,SALE,2,5.5,11.0,0.0,0.0,0.0,0.0,111,Pommes Frites,Beilagen,,MwSt. 7%,1.07,10.280374,0.719626,Normalverkauf
S1000189.25000,SP1000189.23.25000,SY1000189.2026.25000,iPad1(1000189),189,01.06.26 10:06,Prod,A1000189.6528,Tisch 7,110,S1000189.25000,SALE,1,5.5,5.5,0.0,0.0,0.0,0.0,114,Fisch Nuggets Box,Beilagen,,MwSt. 7%,1.07,5.140187,0.359813,Normalverkauf
S1000189.25001,SP1000189.23.25001,SY1000189.2026.25001,iPad1(1000189),189,01.06.26 08:50,Prod,A1000189.6529,Tisch 1,112,S1000189.25001,SALE,1,3.2,3.2,0.0,0.0,0.0,0.0,120,Apfelschorle,Getränke,,MwSt. 19%,1.19,2.689076,0.510924,Normalverkauf
S1000189.25002,SP1000189.23.25002,SY1000189.2026.25002,iPad1(1000189),189,01.06.26 08:50,Prod,A1000189.6529,Tisch 1,112,S1000189.25002,SALE,1,14.5,14.5,0.0,0.0,0.0,0.0,101,Lachs,Hauptspeisen,,MwSt. 7%,1.07,13.551402,0.948598,Normalverkauf
S1000189.25003,SP1000189.23.25003,SY1000189.2026.25003,iPad1(1000189),189,01.06.26 08:50,Prod,A1000189.6529,Tisch 1,112,S1000189.25003,SALE,2,3.9,7.8,0.0,0.0,0.0,0.0,126,Spezi,Getränke,,MwSt. 19%,1.19,6.554622,1.245378,Normalverkauf
S1000189.25004,SP1000189.23.25004,SY1000189.2026.25004,iPad1(1000189),189,01.06.26 12:56,Prod,A1000189.6530,Tisch 9,115,S1000189.25004,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000189.25005,SP1000189.23.25005,SY1000189.2026.25005,iPad1(1000189),189,01.06.26 12:56,Prod,A1000189.6530,Tisch 9,115,S1000189.25005,SALE,2,10.9,21.8,0.0,0.0,0.0,0.0,104,Thunfisch Wrap,Hauptgerichte,,MwSt. 7%,1.07,20.373832,1.426168,Normalverkauf
S1000189.25006,SP1000189.23.25006,SY1000189.2026.25006,iPad1(1000189),189,01.06.26 12:56,Prod,A1000189.6530,Tisch 9,115,S1000189.25006,SALE,1,11.5,11.5,0.0,0.0,0.0,0.0,105,Garnelen-Kimchi-Bruger,Hauptgerichte,,MwSt. 7%,1.07,10.747664,0.752336,Normalverkauf
S1000189.25007,SP1000189.23.25007,SY1000189.2026.25007,iPad1(1000189),189,01.06.26 20:42,Prod,A1000189.6531,Tisch 21,112,S1000189.25007,SALE,2,11.9,23.8,0.0,0.0,0.0,0.0,110,Matjes-Baguette,Hauptgerichte,,MwSt. 7%,1.07,22.242991,1.557009,Normalverkauf
S1000189.25008,SP1000189.23.25008,SY1000189.2026.25008,iPad1(1000189),189,01.06.26 20:42,Prod,A1000189.6531,Tisch 21,112,S1000189.25008,SALE,1,7.9,7.9,0.0,0.0,0.0,0.0,106,Neptun-Ringe,Beilagen,,MwSt. 7%,1.07,7.383178,0.516822,Normalverkauf
